Time	TH	ErrorTH	H	HD=0	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba
352.3000	0.0200	0.0019	1.9080	1.0000	p21 -- Senescence	0.014617	0.001671	Senescence	0.000400	0.000283	mTORC1_S6K1 -- AKT	0.427200	0.006996	p21 -- mTORC1_S6K1 -- Senescence	0.356547	0.006764	p21	0.136595	0.004840	mTORC1_S6K1	0.025915	0.002225	<nil>	0.018182	0.001859	mTORC1_S6K1 -- Senescence	0.002353	0.000667	p21 -- mTORC1_S6K1	0.018191	0.001843
352.4000	0.0197	0.0019	1.9115	1.0000	p21 -- Senescence	0.014257	0.001660	Senescence	0.000230	0.000202	mTORC1_S6K1 -- AKT	0.427200	0.006996	p21 -- mTORC1_S6K1 -- Senescence	0.356175	0.006765	p21	0.136180	0.004826	mTORC1_S6K1	0.025459	0.002209	<nil>	0.017601	0.001829	mTORC1_S6K1 -- Senescence	0.002992	0.000753	p21 -- mTORC1_S6K1	0.019906	0.001920
352.5000	0.0209	0.0020	1.9068	1.0000	p21 -- Senescence	0.014237	0.001665	Senescence	0.000200	0.000200	mTORC1_S6K1 -- AKT	0.427200	0.006996	p21 -- mTORC1_S6K1 -- Senescence	0.357043	0.006771	p21	0.136139	0.004838	mTORC1_S6K1	0.025212	0.002201	<nil>	0.016848	0.001801	mTORC1_S6K1 -- Senescence	0.002639	0.000720	p21 -- mTORC1_S6K1	0.020483	0.001966
352.6000	0.0198	0.0019	1.9002	1.0000	<nil>	0.015860	0.001742	Senescence	0.000361	0.000257	mTORC1_S6K1 -- AKT	0.427200	0.006996	p21 -- mTORC1_S6K1 -- Senescence	0.358154	0.006776	p21	0.137050	0.004845	mTORC1_S6K1	0.024940	0.002177	mTORC1_S6K1 -- Senescence	0.002613	0.000708	p21 -- mTORC1_S6K1	0.019832	0.001916	p21 -- Senescence	0.013990	0.001645
352.7000	0.0215	0.0020	1.8979	1.0000	<nil>	0.015439	0.001714	Senescence	0.000400	0.000283	mTORC1_S6K1 -- AKT	0.427200	0.006996	p21 -- mTORC1_S6K1 -- Senescence	0.358258	0.006773	p21	0.137158	0.004844	mTORC1_S6K1	0.024675	0.002175	mTORC1_S6K1 -- Senescence	0.002047	0.000627	p21 -- mTORC1_S6K1	0.020675	0.001969	p21 -- Senescence	0.014147	0.001635
352.8000	0.0200	0.0019	1.8962	1.0000	<nil>	0.016119	0.001753	mTORC1_S6K1 -- AKT	0.427200	0.006996	Senescence	0.000383	0.000243	p21 -- mTORC1_S6K1 -- Senescence	0.358860	0.006768	p21	0.136733	0.004839	mTORC1_S6K1 -- Senescence	0.001829	0.000582	p21 -- mTORC1_S6K1	0.020526	0.001949	p21 -- Senescence	0.014249	0.001628	mTORC1_S6K1	0.024100	0.002153
352.9000	0.0189	0.0019	1.9002	1.0000	mTORC1_S6K1 -- AKT	0.427200	0.006996	Senescence	0.000400	0.000283	mTORC1_S6K1	0.024520	0.002167	p21 -- mTORC1_S6K1 -- Senescence	0.358564	0.006772	p21	0.136161	0.004833	mTORC1_S6K1 -- Senescence	0.002000	0.000632	<nil>	0.016289	0.001755	p21 -- Senescence	0.015638	0.001714	p21 -- mTORC1_S6K1	0.019228	0.001902
353.0000	0.0185	0.0018	1.8978	1.0000	mTORC1_S6K1 -- AKT	0.427200	0.006996	Senescence	0.000400	0.000283	mTORC1_S6K1	0.023464	0.002122	p21 -- mTORC1_S6K1 -- Senescence	0.358576	0.006774	p21	0.137175	0.004843	mTORC1_S6K1 -- Senescence	0.002029	0.000633	<nil>	0.016314	0.001747	p21 -- Senescence	0.015703	0.001736	p21 -- mTORC1_S6K1	0.019140	0.001893
353.1000	0.0179	0.0018	1.8982	1.0000	mTORC1_S6K1 -- AKT	0.427200	0.006996	Senescence	0.000400	0.000283	mTORC1_S6K1	0.024404	0.002159	p21 -- mTORC1_S6K1 -- Senescence	0.358755	0.006775	p21	0.136913	0.004843	mTORC1_S6K1 -- Senescence	0.002263	0.000642	<nil>	0.016784	0.001796	p21 -- Senescence	0.015693	0.001722	p21 -- mTORC1_S6K1	0.017588	0.001818
353.2000	0.0176	0.0018	1.8938	1.0000	mTORC1_S6K1 -- AKT	0.427200	0.006996	Senescence	0.000400	0.000283	mTORC1_S6K1	0.024191	0.002160	p21 -- mTORC1_S6K1 -- Senescence	0.359094	0.006775	p21	0.137832	0.004857	mTORC1_S6K1 -- Senescence	0.002225	0.000660	<nil>	0.017080	0.001808	p21 -- Senescence	0.014949	0.001687	p21 -- mTORC1_S6K1	0.017030	0.001787
353.3000	0.0181	0.0018	1.8988	1.0000	mTORC1_S6K1 -- AKT	0.427200	0.006996	Senescence	0.000400	0.000283	mTORC1_S6K1	0.023710	0.002133	p21 -- mTORC1_S6K1 -- Senescence	0.358468	0.006775	p21	0.137411	0.004850	mTORC1_S6K1 -- Senescence	0.002492	0.000695	<nil>	0.016963	0.001798	p21 -- Senescence	0.014872	0.001685	p21 -- mTORC1_S6K1	0.018485	0.001860
353.4000	0.0183	0.0019	1.8971	1.0000	mTORC1_S6K1 -- AKT	0.427200	0.006996	Senescence	0.000400	0.000283	mTORC1_S6K1	0.023520	0.002124	p21 -- mTORC1_S6K1 -- Senescence	0.358707	0.006774	p21	0.137724	0.004853	mTORC1_S6K1 -- Senescence	0.002655	0.000716	<nil>	0.016209	0.001753	p21 -- Senescence	0.014488	0.001656	p21 -- mTORC1_S6K1	0.019097	0.001895
353.5000	0.0171	0.0018	1.8988	1.0000	mTORC1_S6K1 -- AKT	0.427200	0.006996	Senescence	0.000542	0.000316	mTORC1_S6K1	0.023150	0.002106	p21 -- mTORC1_S6K1 -- Senescence	0.359354	0.006777	p21	0.136706	0.004841	mTORC1_S6K1 -- Senescence	0.002825	0.000740	p21 -- mTORC1_S6K1	0.018832	0.001873	<nil>	0.016701	0.001789	p21 -- Senescence	0.014691	0.001672
353.6000	0.0156	0.0017	1.8997	1.0000	mTORC1_S6K1 -- AKT	0.427200	0.006996	Senescence	0.000600	0.000346	mTORC1_S6K1	0.022867	0.002094	p21 -- mTORC1_S6K1 -- Senescence	0.359401	0.006772	p21	0.136454	0.004835	mTORC1_S6K1 -- Senescence	0.002836	0.000740	p21 -- mTORC1_S6K1	0.018915	0.001874	<nil>	0.017110	0.001807	p21 -- Senescence	0.014617	0.001652
353.7000	0.0155	0.0017	1.9017	1.0000	mTORC1_S6K1 -- AKT	0.427200	0.006996	Senescence	0.000600	0.000346	mTORC1_S6K1	0.022606	0.002089	p21 -- mTORC1_S6K1 -- Senescence	0.358762	0.006773	p21	0.137162	0.004849	<nil>	0.017180	0.001810	p21 -- Senescence	0.015016	0.001695	p21 -- mTORC1_S6K1	0.018251	0.001858	mTORC1_S6K1 -- Senescence	0.003222	0.000775
353.8000	0.0152	0.0017	1.9017	1.0000	mTORC1_S6K1 -- AKT	0.427200	0.006996	Senescence	0.000600	0.000346	mTORC1_S6K1	0.022432	0.002073	p21 -- mTORC1_S6K1 -- Senescence	0.358404	0.006770	p21	0.138160	0.004862	<nil>	0.017290	0.001819	p21 -- Senescence	0.014645	0.001653	p21 -- mTORC1_S6K1	0.017397	0.001811	mTORC1_S6K1 -- Senescence	0.003872	0.000859
353.9000	0.0147	0.0016	1.9000	1.0000	mTORC1_S6K1 -- AKT	0.427200	0.006996	Senescence	0.000461	0.000289	mTORC1_S6K1	0.022514	0.002076	p21 -- mTORC1_S6K1 -- Senescence	0.357190	0.006769	p21	0.139952	0.004886	<nil>	0.017697	0.001839	p21 -- Senescence	0.014331	0.001635	p21 -- mTORC1_S6K1	0.017154	0.001805	mTORC1_S6K1 -- Senescence	0.003501	0.000803
354.0000	0.0148	0.0016	1.8925	1.0000	Senescence	0.000400	0.000283	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.023278	0.002121	p21 -- mTORC1_S6K1 -- Senescence	0.357365	0.006770	p21	0.141490	0.004911	<nil>	0.017235	0.001821	p21 -- Senescence	0.013542	0.001609	p21 -- mTORC1_S6K1	0.016489	0.001755	mTORC1_S6K1 -- Senescence	0.003000	0.000774
354.1000	0.0147	0.0017	1.8967	1.0000	Senescence	0.000400	0.000283	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.023282	0.002113	p21 -- mTORC1_S6K1 -- Senescence	0.356450	0.006762	p21	0.141390	0.004913	<nil>	0.017104	0.001817	p21 -- Senescence	0.015166	0.001695	p21 -- mTORC1_S6K1	0.016189	0.001736	mTORC1_S6K1 -- Senescence	0.002820	0.000730
354.2000	0.0146	0.0017	1.9035	1.0000	Senescence	0.000400	0.000283	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.023579	0.002126	p21 -- mTORC1_S6K1 -- Senescence	0.355413	0.006762	p21	0.140364	0.004899	<nil>	0.017118	0.001816	p21 -- Senescence	0.016906	0.001806	p21 -- mTORC1_S6K1	0.016547	0.001752	mTORC1_S6K1 -- Senescence	0.002473	0.000694
354.3000	0.0144	0.0016	1.8958	1.0000	Senescence	0.000392	0.000277	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.023003	0.002092	p21 -- mTORC1_S6K1 -- Senescence	0.356055	0.006762	p21	0.142010	0.004918	<nil>	0.016108	0.001740	p21 -- Senescence	0.016424	0.001758	p21 -- mTORC1_S6K1	0.016330	0.001752	mTORC1_S6K1 -- Senescence	0.002478	0.000691
354.4000	0.0157	0.0017	1.8921	1.0000	Senescence	0.000200	0.000200	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.023371	0.002119	p21 -- mTORC1_S6K1 -- Senescence	0.355782	0.006768	p21	0.142937	0.004938	mTORC1_S6K1 -- Senescence	0.002200	0.000663	<nil>	0.015901	0.001745	p21 -- Senescence	0.016367	0.001782	p21 -- mTORC1_S6K1	0.016041	0.001753
354.5000	0.0178	0.0018	1.8873	1.0000	Senescence	0.000200	0.000200	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.023510	0.002128	p21 -- mTORC1_S6K1 -- Senescence	0.356314	0.006765	p21	0.143700	0.004949	mTORC1_S6K1 -- Senescence	0.002238	0.000649	<nil>	0.016160	0.001767	p21 -- Senescence	0.015618	0.001729	p21 -- mTORC1_S6K1	0.015060	0.001683
354.6000	0.0194	0.0019	1.8877	1.0000	Senescence	0.000200	0.000200	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.023438	0.002119	p21 -- mTORC1_S6K1 -- Senescence	0.356431	0.006767	p21	0.143370	0.004940	mTORC1_S6K1 -- Senescence	0.002240	0.000654	p21 -- mTORC1_S6K1	0.014419	0.001649	<nil>	0.016841	0.001783	p21 -- Senescence	0.015862	0.001748
354.7000	0.0201	0.0020	1.8912	1.0000	Senescence	0.000145	0.000145	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.024172	0.002155	p21 -- mTORC1_S6K1 -- Senescence	0.356694	0.006769	p21	0.141309	0.004912	mTORC1_S6K1 -- Senescence	0.001985	0.000627	p21 -- mTORC1_S6K1	0.014076	0.001626	<nil>	0.018519	0.001886	p21 -- Senescence	0.015900	0.001742
354.8000	0.0207	0.0020	1.8944	1.0000	Senescence	0.000060	0.000060	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.023616	0.002134	p21 -- mTORC1_S6K1 -- Senescence	0.356027	0.006765	p21	0.140991	0.004903	mTORC1_S6K1 -- Senescence	0.001800	0.000600	p21 -- mTORC1_S6K1	0.015155	0.001687	<nil>	0.018888	0.001906	p21 -- Senescence	0.016264	0.001750
354.9000	0.0206	0.0020	1.8962	1.0000	Senescence	0.000177	0.000177	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.023551	0.002123	p21 -- mTORC1_S6K1 -- Senescence	0.355271	0.006760	p21	0.141643	0.004910	mTORC1_S6K1 -- Senescence	0.001709	0.000567	p21 -- mTORC1_S6K1	0.014924	0.001668	<nil>	0.019222	0.001909	p21 -- Senescence	0.016304	0.001758
355.0000	0.0206	0.0020	1.9006	1.0000	Senescence	0.000211	0.000150	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.024535	0.002160	p21 -- mTORC1_S6K1 -- Senescence	0.354234	0.006754	p21	0.141135	0.004903	mTORC1_S6K1 -- Senescence	0.001255	0.000461	p21 -- mTORC1_S6K1	0.015482	0.001705	<nil>	0.018665	0.001872	p21 -- Senescence	0.017282	0.001803
355.1000	0.0213	0.0020	1.9014	1.0000	Senescence	0.000400	0.000283	mTORC1_S6K1 -- AKT	0.427200	0.006996	p21 -- mTORC1_S6K1 -- Senescence	0.354375	0.006757	p21 -- mTORC1_S6K1	0.016803	0.001757	p21	0.141175	0.004905	mTORC1_S6K1 -- Senescence	0.001167	0.000477	<nil>	0.019109	0.001922	p21 -- Senescence	0.016733	0.001788	mTORC1_S6K1	0.023037	0.002104
355.2000	0.0217	0.0020	1.9039	1.0000	Senescence	0.000584	0.000337	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.022331	0.002074	p21 -- mTORC1_S6K1 -- Senescence	0.354881	0.006760	p21 -- mTORC1_S6K1	0.017176	0.001791	mTORC1_S6K1 -- Senescence	0.001429	0.000524	p21	0.140327	0.004895	<nil>	0.019542	0.001939	p21 -- Senescence	0.016531	0.001779
355.3000	0.0207	0.0020	1.9007	1.0000	Senescence	0.000505	0.000302	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.021554	0.002030	p21 -- mTORC1_S6K1 -- Senescence	0.355473	0.006758	p21 -- mTORC1_S6K1	0.016785	0.001754	mTORC1_S6K1 -- Senescence	0.001509	0.000517	p21	0.140532	0.004894	<nil>	0.020064	0.001958	p21 -- Senescence	0.016379	0.001766
355.4000	0.0208	0.0020	1.9039	1.0000	mTORC1_S6K1 -- AKT	0.427200	0.006996	Senescence	0.000415	0.000283	mTORC1_S6K1	0.020829	0.001997	p21 -- mTORC1_S6K1 -- Senescence	0.355695	0.006762	p21 -- mTORC1_S6K1	0.017197	0.001804	mTORC1_S6K1 -- Senescence	0.001809	0.000566	p21	0.139327	0.004884	<nil>	0.021262	0.002024	p21 -- Senescence	0.016266	0.001770
355.5000	0.0212	0.0020	1.9017	1.0000	p21	0.140191	0.004889	mTORC1_S6K1 -- AKT	0.427200	0.006996	Senescence	0.000684	0.000356	p21 -- mTORC1_S6K1 -- Senescence	0.355698	0.006764	p21 -- mTORC1_S6K1	0.016817	0.001788	mTORC1_S6K1 -- Senescence	0.001537	0.000537	mTORC1_S6K1	0.021333	0.002030	<nil>	0.020527	0.001978	p21 -- Senescence	0.016013	0.001740
355.6000	0.0216	0.0020	1.9029	1.0000	p21 -- mTORC1_S6K1	0.016782	0.001761	p21	0.140428	0.004896	mTORC1_S6K1 -- AKT	0.427200	0.006996	Senescence	0.000791	0.000370	p21 -- mTORC1_S6K1 -- Senescence	0.355677	0.006763	mTORC1_S6K1 -- Senescence	0.001949	0.000598	<nil>	0.019820	0.001944	p21 -- Senescence	0.015669	0.001740	mTORC1_S6K1	0.021685	0.002035
355.7000	0.0209	0.0020	1.9088	1.0000	p21	0.139999	0.004893	Senescence	0.000449	0.000275	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.021223	0.002019	p21 -- mTORC1_S6K1 -- Senescence	0.354684	0.006758	p21 -- mTORC1_S6K1	0.018863	0.001893	mTORC1_S6K1 -- Senescence	0.002525	0.000703	<nil>	0.019045	0.001909	p21 -- Senescence	0.016012	0.001740
355.8000	0.0218	0.0020	1.9142	1.0000	p21	0.141375	0.004906	Senescence	0.000261	0.000209	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.020783	0.002000	p21 -- mTORC1_S6K1 -- Senescence	0.352283	0.006747	p21 -- mTORC1_S6K1	0.019657	0.001928	mTORC1_S6K1 -- Senescence	0.002546	0.000707	<nil>	0.018467	0.001878	p21 -- Senescence	0.017426	0.001804
355.9000	0.0226	0.0021	1.9096	1.0000	p21	0.143267	0.004934	Senescence	0.000200	0.000200	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.020295	0.001973	p21 -- mTORC1_S6K1 -- Senescence	0.351947	0.006745	p21 -- mTORC1_S6K1	0.019866	0.001944	mTORC1_S6K1 -- Senescence	0.002539	0.000686	<nil>	0.018220	0.001862	p21 -- Senescence	0.016466	0.001755
356.0000	0.0226	0.0020	1.9130	1.0000	p21	0.143450	0.004933	Senescence	0.000341	0.000244	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.020092	0.001958	p21 -- mTORC1_S6K1 -- Senescence	0.351475	0.006744	mTORC1_S6K1 -- Senescence	0.002898	0.000738	p21 -- mTORC1_S6K1	0.019598	0.001902	<nil>	0.018600	0.001874	p21 -- Senescence	0.016346	0.001776
356.1000	0.0214	0.0020	1.9072	1.0000	p21	0.144000	0.004946	Senescence	0.000400	0.000283	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.020698	0.002000	p21 -- mTORC1_S6K1 -- Senescence	0.352365	0.006751	mTORC1_S6K1 -- Senescence	0.002718	0.000719	p21 -- mTORC1_S6K1	0.018395	0.001870	<nil>	0.018823	0.001905	p21 -- Senescence	0.015402	0.001709
356.2000	0.0206	0.0020	1.8989	1.0000	p21	0.145693	0.004965	Senescence	0.000400	0.000283	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.021030	0.002019	p21 -- mTORC1_S6K1 -- Senescence	0.352816	0.006745	mTORC1_S6K1 -- Senescence	0.002410	0.000674	p21 -- mTORC1_S6K1	0.017895	0.001813	<nil>	0.018290	0.001866	p21 -- Senescence	0.014268	0.001646
356.3000	0.0205	0.0020	1.9020	1.0000	p21	0.144671	0.004960	Senescence	0.000400	0.000283	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.021956	0.002059	p21 -- mTORC1_S6K1 -- Senescence	0.352839	0.006749	mTORC1_S6K1 -- Senescence	0.002548	0.000698	p21 -- mTORC1_S6K1	0.017678	0.001844	<nil>	0.018620	0.001887	p21 -- Senescence	0.014087	0.001617
356.4000	0.0207	0.0020	1.9037	1.0000	p21	0.143972	0.004948	Senescence	0.000404	0.000249	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.022429	0.002083	p21 -- mTORC1_S6K1 -- Senescence	0.352673	0.006749	mTORC1_S6K1 -- Senescence	0.002195	0.000647	p21 -- mTORC1_S6K1	0.017381	0.001806	<nil>	0.019160	0.001914	p21 -- Senescence	0.014584	0.001672
356.5000	0.0205	0.0020	1.8931	1.0000	p21	0.145725	0.004959	Senescence	0.000400	0.000283	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.022561	0.002078	p21 -- mTORC1_S6K1 -- Senescence	0.353570	0.006752	mTORC1_S6K1 -- Senescence	0.001951	0.000592	p21 -- mTORC1_S6K1	0.017126	0.001791	<nil>	0.018665	0.001877	p21 -- Senescence	0.012802	0.001533
356.6000	0.0190	0.0019	1.8890	1.0000	p21	0.146160	0.004972	Senescence	0.000400	0.000283	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.023660	0.002129	p21 -- mTORC1_S6K1 -- Senescence	0.353601	0.006749	mTORC1_S6K1 -- Senescence	0.001376	0.000505	p21 -- mTORC1_S6K1	0.016963	0.001770	p21 -- Senescence	0.012188	0.001502	<nil>	0.018452	0.001872
356.7000	0.0180	0.0018	1.8899	1.0000	p21	0.146123	0.004977	Senescence	0.000400	0.000283	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.024281	0.002168	p21 -- mTORC1_S6K1 -- Senescence	0.353379	0.006752	mTORC1_S6K1 -- Senescence	0.001384	0.000516	p21 -- mTORC1_S6K1	0.016446	0.001762	p21 -- Senescence	0.012503	0.001530	<nil>	0.018285	0.001878
356.8000	0.0191	0.0019	1.8883	1.0000	p21	0.147059	0.004989	Senescence	0.000376	0.000266	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.023923	0.002142	p21 -- mTORC1_S6K1 -- Senescence	0.353164	0.006754	mTORC1_S6K1 -- Senescence	0.001479	0.000532	p21 -- Senescence	0.012381	0.001536	<nil>	0.017716	0.001837	p21 -- mTORC1_S6K1	0.016702	0.001767
356.9000	0.0219	0.0020	1.8954	1.0000	p21	0.145630	0.004974	Senescence	0.000200	0.000200	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.023697	0.002132	p21 -- mTORC1_S6K1 -- Senescence	0.352707	0.006751	mTORC1_S6K1 -- Senescence	0.001897	0.000607	p21 -- Senescence	0.012822	0.001567	<nil>	0.018041	0.001867	p21 -- mTORC1_S6K1	0.017806	0.001824
357.0000	0.0239	0.0021	1.8964	1.0000	p21	0.143992	0.004942	Senescence	0.000200	0.000200	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.024288	0.002152	p21 -- mTORC1_S6K1 -- Senescence	0.353578	0.006756	mTORC1_S6K1 -- Senescence	0.001975	0.000625	p21 -- mTORC1_S6K1	0.017876	0.001837	p21 -- Senescence	0.012500	0.001544	<nil>	0.018390	0.001853
357.1000	0.0243	0.0021	1.8999	1.0000	p21	0.143305	0.004937	Senescence	0.000200	0.000200	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.024825	0.002186	p21 -- mTORC1_S6K1 -- Senescence	0.353389	0.006749	mTORC1_S6K1 -- Senescence	0.002281	0.000642	p21 -- mTORC1_S6K1	0.017920	0.001836	p21 -- Senescence	0.012294	0.001525	<nil>	0.018585	0.001878
357.2000	0.0235	0.0021	1.8984	1.0000	p21	0.143548	0.004944	Senescence	0.000200	0.000200	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.025799	0.002226	p21 -- mTORC1_S6K1 -- Senescence	0.353609	0.006755	mTORC1_S6K1 -- Senescence	0.002591	0.000708	p21 -- Senescence	0.012095	0.001522	<nil>	0.018525	0.001877	p21 -- mTORC1_S6K1	0.016433	0.001767
357.3000	0.0226	0.0021	1.8983	1.0000	p21	0.143106	0.004929	Senescence	0.000055	0.000055	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.026689	0.002242	p21 -- mTORC1_S6K1 -- Senescence	0.353550	0.006751	mTORC1_S6K1 -- Senescence	0.002506	0.000682	p21 -- Senescence	0.012063	0.001503	<nil>	0.017697	0.001833	p21 -- mTORC1_S6K1	0.017134	0.001768
357.4000	0.0224	0.0021	1.9004	1.0000	p21	0.142143	0.004927	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.026329	0.002252	p21 -- mTORC1_S6K1 -- Senescence	0.353769	0.006756	mTORC1_S6K1 -- Senescence	0.002646	0.000722	p21 -- Senescence	0.012345	0.001544	<nil>	0.018683	0.001890	p21 -- mTORC1_S6K1	0.016885	0.001793
357.5000	0.0232	0.0021	1.9077	1.0000	p21	0.142070	0.004920	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.025913	0.002220	p21 -- mTORC1_S6K1 -- Senescence	0.352566	0.006748	mTORC1_S6K1 -- Senescence	0.003183	0.000785	p21 -- Senescence	0.013019	0.001565	<nil>	0.019056	0.001916	p21 -- mTORC1_S6K1	0.016993	0.001769
357.6000	0.0226	0.0021	1.9113	1.0000	p21	0.142634	0.004930	Senescence	0.000081	0.000081	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.026025	0.002238	p21 -- mTORC1_S6K1 -- Senescence	0.351634	0.006747	mTORC1_S6K1 -- Senescence	0.003422	0.000810	p21 -- Senescence	0.012905	0.001572	<nil>	0.018496	0.001889	p21 -- mTORC1_S6K1	0.017603	0.001822
357.7000	0.0214	0.0020	1.9140	1.0000	p21	0.143130	0.004931	Senescence	0.000200	0.000200	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.025597	0.002216	p21 -- mTORC1_S6K1 -- Senescence	0.350995	0.006740	mTORC1_S6K1 -- Senescence	0.003491	0.000824	p21 -- Senescence	0.013257	0.001567	<nil>	0.018152	0.001861	p21 -- mTORC1_S6K1	0.017978	0.001837
357.8000	0.0189	0.0019	1.9070	1.0000	p21	0.143774	0.004938	Senescence	0.000200	0.000200	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.025844	0.002230	p21 -- mTORC1_S6K1 -- Senescence	0.351579	0.006741	mTORC1_S6K1 -- Senescence	0.002444	0.000664	p21 -- Senescence	0.014082	0.001637	<nil>	0.017566	0.001822	p21 -- mTORC1_S6K1	0.017311	0.001796
357.9000	0.0169	0.0018	1.9076	1.0000	p21	0.143807	0.004946	Senescence	0.000100	0.000100	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.025622	0.002212	p21 -- mTORC1_S6K1 -- Senescence	0.351485	0.006744	mTORC1_S6K1 -- Senescence	0.002852	0.000719	p21 -- Senescence	0.013481	0.001605	<nil>	0.018640	0.001889	p21 -- mTORC1_S6K1	0.016813	0.001781
358.0000	0.0170	0.0018	1.9113	1.0000	p21	0.143305	0.004939	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.025234	0.002202	p21 -- mTORC1_S6K1 -- Senescence	0.351006	0.006742	mTORC1_S6K1 -- Senescence	0.003252	0.000788	p21 -- Senescence	0.013120	0.001584	<nil>	0.018788	0.001901	p21 -- mTORC1_S6K1	0.018095	0.001841
358.1000	0.0175	0.0018	1.9073	1.0000	p21	0.143183	0.004940	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.025651	0.002219	p21 -- mTORC1_S6K1 -- Senescence	0.351944	0.006746	mTORC1_S6K1 -- Senescence	0.003235	0.000785	p21 -- Senescence	0.012870	0.001568	<nil>	0.018525	0.001890	p21 -- mTORC1_S6K1	0.017392	0.001811
358.2000	0.0196	0.0020	1.9151	1.0000	p21	0.141171	0.004908	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.026534	0.002258	p21 -- mTORC1_S6K1 -- Senescence	0.351503	0.006746	mTORC1_S6K1 -- Senescence	0.003337	0.000810	p21 -- Senescence	0.013221	0.001589	<nil>	0.019370	0.001927	p21 -- mTORC1_S6K1	0.017665	0.001822
358.3000	0.0197	0.0020	1.9219	1.0000	p21	0.139600	0.004890	mTORC1_S6K1 -- AKT	0.427200	0.006996	mTORC1_S6K1	0.026540	0.002256	p21 -- mTORC1_S6K1 -- Senescence	0.351091	0.006740	mTORC1_S6K1 -- Senescence	0.003432	0.000814	p21 -- Senescence	0.013918	0.001633	<nil>	0.020410	0.001981	p21 -- mTORC1_S6K1	0.017809	0.001824
358.4000	0.0190	0.0019	1.9239	1.0000	p21	0.138277	0.004860	mTORC1_S6K1 -- AKT	0.427200	0.006996	Senescence	0.000092	0.000092	mTORC1_S6K1	0.025672	0.002219	p21 -- mTORC1_S6K1 -- Senescence	0.351832	0.006746	mTORC1_S6K1 -- Senescence	0.003461	0.000825	p21 -- mTORC1_S6K1	0.019312	0.001891	p21 -- Senescence	0.013899	0.001619	<nil>	0.020255	0.001972
