Time	TH	ErrTH	H	Prob[p21--mTORC1_S6K1--Senescence--AKT]	ErrProb[p21--mTORC1_S6K1--Senescence--AKT]	Prob[Insulin--p21]	ErrProb[Insulin--p21]	Prob[p21]	ErrProb[p21]	Prob[Insulin--Senescence--AKT]	ErrProb[Insulin--Senescence--AKT]	Prob[Senescence]	ErrProb[Senescence]	Prob[Insulin--mTORC1_S6K1--Senescence]	ErrProb[Insulin--mTORC1_S6K1--Senescence]	Prob[p21--mTORC1_S6K1--AKT]	ErrProb[p21--mTORC1_S6K1--AKT]	Prob[<nil>]	ErrProb[<nil>]	Prob[Insulin--p21--mTORC1_S6K1--Senescence--AKT]	ErrProb[Insulin--p21--mTORC1_S6K1--Senescence--AKT]	Prob[Insulin--mTORC1_S6K1--Senescence--AKT]	ErrProb[Insulin--mTORC1_S6K1--Senescence--AKT]	Prob[p21--mTORC1_S6K1--Senescence]	ErrProb[p21--mTORC1_S6K1--Senescence]	Prob[mTORC1_S6K1--AKT]	ErrProb[mTORC1_S6K1--AKT]	Prob[mTORC1_S6K1]	ErrProb[mTORC1_S6K1]	Prob[Insulin--mTORC1_S6K1]	ErrProb[Insulin--mTORC1_S6K1]	Prob[Insulin]	ErrProb[Insulin]	Prob[mTORC1_S6K1--Senescence]	ErrProb[mTORC1_S6K1--Senescence]	Prob[Senescence--AKT]	ErrProb[Senescence--AKT]	Prob[p21--mTORC1_S6K1]	ErrProb[p21--mTORC1_S6K1]	Prob[p21--Senescence--AKT]	ErrProb[p21--Senescence--AKT]	Prob[Insulin--p21--Senescence]	ErrProb[Insulin--p21--Senescence]	Prob[mTORC1_S6K1--Senescence--AKT]	ErrProb[mTORC1_S6K1--Senescence--AKT]	Prob[Insulin--p21--AKT]	ErrProb[Insulin--p21--AKT]	Prob[Insulin--p21--Senescence--AKT]	ErrProb[Insulin--p21--Senescence--AKT]	Prob[Insulin--AKT]	ErrProb[Insulin--AKT]	Prob[Insulin--mTORC1_S6K1--AKT]	ErrProb[Insulin--mTORC1_S6K1--AKT]	Prob[Insulin--Senescence]	ErrProb[Insulin--Senescence]	Prob[p21--AKT]	ErrProb[p21--AKT]	Prob[AKT]	ErrProb[AKT]	Prob[Insulin--p21--mTORC1_S6K1]	ErrProb[Insulin--p21--mTORC1_S6K1]	Prob[Insulin--p21--mTORC1_S6K1--AKT]	ErrProb[Insulin--p21--mTORC1_S6K1--AKT]	Prob[Insulin--p21--mTORC1_S6K1--Senescence]	ErrProb[Insulin--p21--mTORC1_S6K1--Senescence]	Prob[p21--Senescence]	ErrProb[p21--Senescence]	
39.2000	0.0187	0.0043	1.5592	0	0	0.085000	0.008823	0	0	0.000012	0.000012	0	0	0	0	0	0	0	0	0.003922	0.001959	0.006988	0.002633	0	0	0	0	0	0	0.017337	0.004068	0.016896	0.004038	0	0	0	0	0	0	0	0	0.004000	0.001997	0	0	0.001000	0.001000	0	0	0.010038	0.003093	0.687334	0.014658	0	0	0	0	0	0	0.012026	0.003339	0	0	0.155447	0.011442	0	0	
39.3000	0.0151	0.0039	1.5469	0	0	0.084558	0.008789	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0.004000	0.001997	0.006000	0.002443	0	0	0	0	0	0	0.015144	0.003827	0.018786	0.004276	0	0	0	0	0	0	0	0	0.004674	0.002106	0	0	0.001000	0.001000	0	0	0.007214	0.002646	0.689756	0.014629	0	0	0	0	0	0	0.011596	0.003308	0	0	0.156273	0.011471	0	0	
39.4000	0.0161	0.0041	1.5385	0	0	0.084021	0.008771	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0.004000	0.001997	0.005324	0.002254	0	0	0	0	0	0	0.014000	0.003717	0.020011	0.004380	0	0	0	0	0	0	0	0	0.004963	0.002204	0	0	0.001000	0.001000	0	0	0.005989	0.002348	0.690676	0.014616	0	0	0	0	0	0	0.012043	0.003445	0	0	0.156973	0.011508	0	0	
39.5000	0.0169	0.0041	1.5298	0	0	0.085143	0.008773	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0.004000	0.001997	0.005000	0.002232	0	0	0	0	0	0	0.013384	0.003603	0.021364	0.004544	0	0	0	0	0	0	0	0	0.004718	0.001995	0	0	0.001000	0.001000	0	0	0.004109	0.002000	0.691891	0.014605	0	0	0	0	0	0	0.012965	0.003548	0	0	0.155426	0.011452	0	0	
39.6000	0.0169	0.0041	1.5258	0	0	0.088336	0.008946	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0.003558	0.001792	0.005178	0.002176	0	0	0	0	0	0	0.012581	0.003461	0.020171	0.004373	0	0	0	0	0	0	0	0	0.004097	0.001992	0	0	0.001000	0.001000	0	0	0.004938	0.002204	0.691361	0.014604	0	0	0	0	0	0	0.012668	0.003466	0	0	0.155114	0.011442	0	0	
39.7000	0.0167	0.0043	1.5051	0	0	0.090986	0.009073	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0.002376	0.001462	0.005000	0.002232	0	0	0	0	0	0	0.011670	0.003340	0.017375	0.004106	0	0	0	0	0	0	0	0	0.004334	0.002024	0	0	0.001000	0.001000	0	0	0.005000	0.002232	0.694000	0.014580	0	0	0	0	0	0	0.012899	0.003480	0	0	0.154361	0.011408	0	0	
39.8000	0.0162	0.0042	1.5182	0	0	0.089756	0.008987	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0.002413	0.001472	0.005587	0.002306	0	0	0	0	0	0	0.011113	0.003302	0.017000	0.004090	0	0	0	0	0	0	0	0	0.006540	0.002472	0	0	0.000828	0.000828	0	0	0.005000	0.002232	0.694000	0.014580	0	0	0	0	0	0	0.013746	0.003548	0.000172	0.000172	0.152845	0.011357	0	0	
39.9000	0.0176	0.0043	1.5313	0	0	0.087671	0.008936	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0.002000	0.001414	0.006692	0.002538	0	0	0	0	0	0	0.011579	0.003307	0.016336	0.003955	0	0	0	0	0	0	0	0	0.008000	0.002819	0	0	0	0	0	0	0.005000	0.002232	0.693393	0.014578	0	0	0	0	0	0	0.014615	0.003677	0.001342	0.000982	0.152371	0.011357	0	0	
40.0000	0.0170	0.0043	1.5173	0	0	0.087825	0.008947	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0.002000	0.001414	0.007000	0.002638	0	0	0	0	0	0	0.012431	0.003467	0.013776	0.003635	0	0	0	0	0	0	0	0	0.008000	0.002819	0	0	0	0	0	0	0.004810	0.002154	0.694190	0.014572	0	0	0	0	0	0	0.012739	0.003517	0.001217	0.001023	0.155011	0.011450	0	0	
40.1000	0.0157	0.0041	1.5058	0	0	0.088368	0.008946	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0.001326	0.001052	0.007674	0.002721	0	0	0	0	0	0	0.014000	0.003717	0.012798	0.003489	0	0	0	0	0	0	0	0	0.008218	0.002826	0	0	0	0	0	0	0.004000	0.001997	0.695000	0.014567	0	0	0	0	0	0	0.009401	0.002990	0.002000	0.001414	0.156215	0.011469	0	0	
40.2000	0.0182	0.0044	1.5011	0	0	0.089991	0.009030	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0.001000	0.001000	0.008000	0.002819	0	0	0	0	0	0	0.013527	0.003605	0.013000	0.003584	0	0	0	0	0	0	0	0	0.008098	0.002743	0	0	0.000727	0.000727	0	0	0.004000	0.001997	0.695275	0.014556	0	0	0	0	0	0	0.008198	0.002825	0.001273	0.001036	0.155910	0.011474	0	0	
40.3000	0.0183	0.0043	1.4942	0	0	0.090567	0.009051	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0.001000	0.001000	0.007476	0.002679	0	0	0	0	0	0	0.010508	0.003167	0.012952	0.003534	0	0	0	0	0	0	0	0	0.008692	0.002900	0	0	0.001000	0.001000	0	0	0.004000	0.001997	0.696524	0.014538	0	0	0	0	0	0	0.009750	0.002954	0.001000	0.001000	0.155530	0.011442	0	0	
40.4000	0.0177	0.0043	1.4884	0	0	0.089137	0.008967	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0.000685	0.000685	0.007315	0.002656	0	0	0	0	0	0	0.010094	0.003149	0.012605	0.003462	0	0	0	0	0	0	0	0	0.009301	0.003002	0	0	0.001000	0.001000	0	0	0.004000	0.001997	0.697000	0.014540	0	0	0	0	0	0	0.009693	0.002956	0.001000	0.001000	0.157169	0.011496	0	0	
40.5000	0.0185	0.0046	1.4916	0	0	0.089026	0.008976	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.007282	0.002652	0	0	0	0	0	0	0.010840	0.003256	0.012000	0.003445	0	0	0	0	0	0	0	0	0.010201	0.003050	0	0	0.000493	0.000493	0	0	0.005366	0.002230	0.696859	0.014530	0	0	0	0	0	0	0.010261	0.003153	0.001000	0.001000	0.155671	0.011458	0	0	
40.6000	0.0201	0.0048	1.4910	0	0	0.090118	0.009054	0	0	0.000908	0.000908	0	0	0	0	0	0	0	0	0	0	0.007000	0.002638	0	0	0	0	0	0	0.010091	0.003149	0.011909	0.003420	0	0	0	0	0	0	0	0	0.008974	0.002952	0	0	0	0	0	0	0.006998	0.002605	0.696094	0.014549	0	0	0	0	0	0	0.011331	0.003315	0.001000	0.001000	0.155576	0.011454	0	0	
40.7000	0.0191	0.0046	1.4870	0	0	0.091123	0.009099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007000	0.002638	0	0	0	0	0	0	0.010464	0.003181	0.011412	0.003307	0	0	0	0	0	0	0	0	0.009431	0.003018	0	0	0	0	0	0	0.008433	0.002850	0.695749	0.014543	0	0	0	0	0	0	0.010338	0.003148	0.000818	0.000818	0.155231	0.011432	0	0	
40.8000	0.0159	0.0042	1.4809	0	0	0.090468	0.009030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006835	0.002580	0	0	0	0	0	0	0.009133	0.002991	0.012718	0.003511	0	0	0	0	0	0	0	0	0.010519	0.003189	0	0	0	0	0	0	0.008274	0.002824	0.696041	0.014544	0	0	0	0	0	0	0.010338	0.003044	0	0	0.155676	0.011453	0	0	
40.9000	0.0172	0.0042	1.4756	0	0	0.089973	0.009039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005298	0.002251	0	0	0	0	0	0	0.009814	0.003025	0.012637	0.003415	0	0	0	0	0	0	0	0	0.010662	0.003215	0	0	0	0	0	0	0.009463	0.003009	0.695788	0.014546	0	0	0	0	0	0	0.008818	0.002843	0	0	0.157548	0.011499	0	0	
41.0000	0.0199	0.0045	1.4582	0	0	0.090824	0.009064	0	0	0	0	0	0	0	0	0	0	0	0	0.000173	0.000173	0.005000	0.002232	0	0	0	0	0	0	0.009145	0.002911	0.011702	0.003341	0	0	0	0	0	0	0	0	0.008759	0.002915	0	0	0	0	0	0	0.009000	0.002988	0.697473	0.014521	0	0	0	0	0	0	0.009003	0.002939	0	0	0.158921	0.011557	0	0	
41.1000	0.0194	0.0044	1.4529	0	0	0.092130	0.009125	0	0	0	0	0	0	0	0	0	0	0	0	0.001184	0.001017	0.005000	0.002232	0	0	0	0	0	0	0.008000	0.002819	0.010563	0.003194	0	0	0	0	0	0	0	0	0.008893	0.002954	0	0	0	0	0	0	0.008988	0.002984	0.698000	0.014526	0	0	0	0	0	0	0.007895	0.002669	0	0	0.159346	0.011547	0	0	
41.2000	0.0218	0.0047	1.4508	0	0	0.092960	0.009119	0	0	0	0	0	0	0	0	0	0	0	0	0.002000	0.001414	0.005000	0.002232	0	0	0	0	0	0	0.008001	0.002818	0.011453	0.003236	0	0	0	0	0	0	0	0	0.008850	0.002884	0	0	0	0	0	0	0.006391	0.002458	0.698000	0.014526	0	0	0	0	0	0	0.007882	0.002709	0	0	0.159463	0.011572	0	0	
41.3000	0.0233	0.0049	1.4526	0	0	0.092635	0.009160	0	0	0	0	0	0	0	0	0	0	0	0	0.001136	0.001009	0.005864	0.002391	0	0	0	0	0	0	0.009824	0.003097	0.009541	0.003014	0	0	0	0	0	0	0	0	0.009000	0.002988	0	0	0	0	0	0	0.006000	0.002443	0.698000	0.014526	0	0	0	0	0	0	0.009000	0.002988	0	0	0.159000	0.011569	0	0	
41.4000	0.0223	0.0048	1.4568	0	0	0.091079	0.009079	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0.006000	0.002443	0	0	0	0	0	0	0.010131	0.003150	0.010672	0.003217	0	0	0	0	0	0	0	0	0.008746	0.002873	0	0	0	0	0	0	0.006000	0.002443	0.698000	0.014526	0	0	0	0	0	0	0.009272	0.002967	0	0	0.159100	0.011551	0	0	
41.5000	0.0203	0.0045	1.4665	0	0	0.087218	0.008869	0	0	0.000508	0.000508	0	0	0	0	0	0	0	0	0.001000	0.001000	0.005025	0.002139	0	0	0	0	0	0	0.010674	0.003217	0.012608	0.003421	0	0	0	0	0	0	0	0	0.009000	0.002988	0	0	0	0	0	0	0.005817	0.002328	0.698623	0.014503	0	0	0	0	0	0	0.010374	0.003106	0	0	0.159153	0.011568	0	0	
41.6000	0.0176	0.0043	1.4581	0	0	0.084801	0.008754	0	0	0	0	0	0	0	0	0	0	0	0	0.000049	0.000049	0.004951	0.002210	0	0	0	0	0	0	0.011412	0.003295	0.013525	0.003553	0	0	0	0	0	0	0	0	0.009936	0.003129	0	0	0	0	0	0	0.006000	0.002443	0.700050	0.014496	0	0	0	0	0	0	0.010212	0.003066	0	0	0.159064	0.011569	0	0	
41.7000	0.0197	0.0046	1.4626	0	0	0.081367	0.008624	0	0	0	0	0	0	0	0	0	0	0	0	0.000969	0.000969	0.005000	0.002232	0	0	0	0	0	0	0.011276	0.003260	0.014332	0.003709	0	0	0	0	0	0	0	0	0.010000	0.003148	0	0	0	0	0	0	0.005824	0.002377	0.701914	0.014469	0	0	0	0	0	0	0.010688	0.003111	0	0	0.158629	0.011547	0	0	
41.8000	0.0206	0.0049	1.4667	0	0	0.079806	0.008541	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0.005000	0.002232	0	0	0	0	0	0	0.012671	0.003507	0.014329	0.003731	0	0	0	0	0	0	0	0	0.009700	0.003041	0	0	0	0	0	0	0.005000	0.002232	0.702000	0.014471	0	0	0	0	0	0	0.012013	0.003377	0.000042	0.000042	0.158439	0.011542	0	0	
41.9000	0.0216	0.0047	1.4790	0	0	0.079185	0.008468	0	0	0	0	0	0	0	0	0	0	0	0	0.001776	0.001140	0.005000	0.002232	0	0	0	0	0	0	0.012498	0.003471	0.014419	0.003658	0	0	0	0	0	0	0	0	0.009214	0.002991	0	0	0	0	0	0	0.005000	0.002232	0.702000	0.014471	0	0	0	0	0	0	0.012479	0.003355	0.001000	0.001000	0.157429	0.011489	0	0	
42.0000	0.0196	0.0046	1.4736	0	0	0.079553	0.008543	0	0	0.000751	0.000751	0	0	0	0	0	0	0	0	0.003000	0.001730	0.004222	0.001999	0	0	0	0	0	0	0.011813	0.003342	0.013501	0.003589	0	0	0	0	0	0	0	0	0.010690	0.003202	0	0	0	0	0	0	0.003530	0.001774	0.703213	0.014435	0	0	0	0	0	0	0.010890	0.003100	0.001000	0.001000	0.157836	0.011480	0	0	
42.1000	0.0185	0.0045	1.4606	0	0	0.078011	0.008456	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0.003000	0.001730	0.002589	0.001531	0	0	0	0	0	0	0.010475	0.003182	0.013937	0.003642	0	0	0	0	0	0	0	0	0.012857	0.003547	0	0	0	0	0	0	0.003000	0.001730	0.706411	0.014400	0	0	0	0	0	0	0.009794	0.003049	0.001784	0.001270	0.157143	0.011509	0	0	
42.2000	0.0194	0.0044	1.4679	0	0	0.075167	0.008310	0	0	0.001000	0.001000	0	0	0.000532	0.000532	0	0	0	0	0.003226	0.001731	0.002032	0.001414	0	0	0	0	0	0	0.011851	0.003405	0.016145	0.003948	0	0	0	0	0	0	0	0	0.012446	0.003450	0	0	0	0	0	0	0.003000	0.001730	0.707000	0.014400	0	0	0	0	0	0	0.008798	0.002894	0.002000	0.001414	0.156804	0.011467	0	0	
42.3000	0.0193	0.0044	1.4623	0	0	0.073686	0.008234	0	0	0.001000	0.001000	0	0	0.001000	0.001000	0	0	0	0	0.003000	0.001730	0.002662	0.001560	0	0	0	0	0	0	0.011723	0.003376	0.017327	0.004077	0	0	0	0	0	0	0	0	0.011000	0.003300	0	0	0	0	0	0	0.002197	0.001427	0.707615	0.014376	0	0	0	0	0	0	0.008322	0.002746	0.002000	0.001414	0.158467	0.011525	0	0	
42.4000	0.0183	0.0043	1.4584	0	0	0.071654	0.008122	0	0	0.001000	0.001000	0	0	0.000489	0.000384	0	0	0	0	0.003599	0.001830	0.003032	0.001601	0	0	0	0	0	0	0.011000	0.003300	0.018394	0.004215	0	0	0	0	0	0	0	0	0.011395	0.003297	0	0	0	0	0	0	0.002000	0.001414	0.709161	0.014364	0	0	0	0	0	0	0.008173	0.002823	0.002000	0.001414	0.158104	0.011513	0	0	
42.5000	0.0179	0.0042	1.4580	0	0	0.072456	0.008154	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0.004805	0.002151	0.003000	0.001730	0	0	0	0	0	0	0.009549	0.002987	0.018711	0.004263	0	0	0	0	0	0	0	0	0.010339	0.003156	0	0	0	0	0	0	0.002000	0.001414	0.710331	0.014344	0	0	0	0	0	0	0.010284	0.003119	0.002000	0.001414	0.155527	0.011447	0	0	
42.6000	0.0164	0.0042	1.4419	0	0	0.075385	0.008312	0	0	0.000539	0.000539	0	0	0	0	0	0	0	0	0.004702	0.002116	0.003298	0.001755	0	0	0	0	0	0	0.007782	0.002749	0.017638	0.004132	0	0	0	0	0	0	0	0	0.007978	0.002738	0	0	0	0	0	0	0.002461	0.001486	0.711170	0.014334	0	0	0	0	0	0	0.011218	0.003306	0.001830	0.001299	0.156000	0.011480	0	0	
42.7000	0.0139	0.0038	1.4335	0	0	0.076771	0.008371	0	0	0	0	0	0	0	0	0	0	0	0	0.003461	0.001761	0.004943	0.002207	0	0	0	0	0	0	0.007340	0.002650	0.015876	0.003933	0	0	0	0	0	0	0	0	0.007753	0.002741	0	0	0	0	0.000722	0.000722	0.003000	0.001730	0.711680	0.014322	0	0	0	0	0	0	0.010893	0.003110	0.001000	0.001000	0.156561	0.011466	0	0	
42.8000	0.0136	0.0038	1.4392	0	0	0.075802	0.008288	0	0	0	0	0	0	0	0	0	0	0	0	0.004000	0.001997	0.005000	0.002232	0	0	0	0	0	0	0.007000	0.002638	0.015195	0.003850	0	0	0	0	0	0	0	0	0.007111	0.002567	0	0	0	0	0.001000	0.001000	0.002805	0.001626	0.712000	0.014327	0	0	0	0	0	0	0.012143	0.003275	0.001760	0.001255	0.156185	0.011479	0	0	
42.9000	0.0171	0.0042	1.4413	0	0	0.074296	0.008241	0	0	0	0	0	0	0	0	0	0	0	0	0.004185	0.002005	0.005000	0.002232	0	0	0	0	0	0	0.006900	0.002602	0.016459	0.003994	0	0	0	0	0	0	0	0	0.007013	0.002541	0	0	0	0	0.001000	0.001000	0.002000	0.001414	0.712100	0.014322	0	0	0	0	0	0	0.012706	0.003419	0.002150	0.001418	0.156192	0.011455	0	0	
43.0000	0.0172	0.0041	1.4481	0	0	0.072742	0.008191	0	0	0	0	0	0	0	0	0	0	0	0	0.005000	0.002232	0.004501	0.002058	0	0	0	0	0	0	0.006473	0.002470	0.015852	0.003873	0	0	0	0	0	0	0	0	0.007000	0.002638	0	0	0	0	0.001000	0.001000	0.002709	0.001572	0.712738	0.014301	0	0	0	0	0	0	0.011985	0.003414	0.004000	0.001997	0.156000	0.011480	0	0	
43.1000	0.0188	0.0043	1.4369	0	0	0.074926	0.008325	0	0	0	0	0	0	0	0	0	0	0	0	0.004484	0.002054	0.004000	0.001997	0	0	0	0	0	0	0.005643	0.002319	0.014067	0.003716	0	0	0	0	0	0	0	0	0.007577	0.002699	0	0	0	0	0.001516	0.001125	0.002000	0.001414	0.713672	0.014294	0	0	0	0	0	0	0.013127	0.003543	0.003565	0.001776	0.155423	0.011452	0	0	
43.2000	0.0197	0.0042	1.4412	0	0	0.074393	0.008268	0	0	0	0	0	0	0	0	0	0	0	0	0.003639	0.001834	0.005025	0.002219	0	0	0	0	0	0	0.006865	0.002590	0.013065	0.003567	0	0	0	0	0	0	0	0	0.008009	0.002743	0	0	0	0	0.001335	0.001054	0.002000	0.001414	0.714000	0.014297	0	0	0	0	0	0	0.013035	0.003510	0.004000	0.001997	0.154633	0.011418	0	0	
43.3000	0.0212	0.0045	1.4437	0	0	0.072721	0.008178	0	0	0	0	0	0	0	0	0	0	0	0	0.003000	0.001730	0.006881	0.002595	0	0	0	0	0	0	0.007822	0.002713	0.012802	0.003532	0	0	0	0	0	0	0	0	0.008210	0.002809	0	0	0	0	0.001000	0.001000	0.002000	0.001414	0.713119	0.014307	0	0	0	0	0	0	0.011775	0.003287	0.004000	0.001997	0.156670	0.011489	0	0	
43.4000	0.0212	0.0047	1.4485	0	0	0.072679	0.008194	0	0	0	0	0	0	0	0	0	0	0	0	0.003335	0.001762	0.006693	0.002538	0	0	0	0	0	0	0.010233	0.003156	0.010143	0.003104	0	0	0	0	0	0	0	0	0.009387	0.002997	0	0	0	0	0.001000	0.001000	0.002000	0.001414	0.713307	0.014300	0	0	0	0	0	0	0.012107	0.003423	0.003665	0.001853	0.155451	0.011442	0	0	
43.5000	0.0201	0.0046	1.4386	0	0	0.071471	0.008101	0	0	0	0	0	0	0.000588	0.000588	0	0	0	0	0.004000	0.001997	0.004982	0.002133	0	0	0	0	0	0	0.010045	0.003080	0.010964	0.003191	0	0	0	0	0	0	0	0	0.009167	0.002954	0	0	0	0	0.001000	0.001000	0.002278	0.001440	0.715078	0.014252	0	0	0	0	0	0	0.011215	0.003192	0.002662	0.001560	0.156550	0.011456	0	0	
43.6000	0.0187	0.0045	1.4241	0	0	0.072464	0.008187	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0.004720	0.002122	0.004000	0.001997	0	0	0	0	0	0	0.008107	0.002820	0.012000	0.003445	0	0	0	0	0	0	0	0	0.007661	0.002693	0	0	0	0	0.000875	0.000875	0.003209	0.001742	0.715791	0.014264	0	0	0	0	0	0	0.010893	0.003270	0.001280	0.001038	0.158000	0.011540	0	0	
43.7000	0.0173	0.0043	1.4255	0	0	0.073459	0.008232	0	0	0	0	0	0	0.000986	0.000697	0	0	0	0	0.005000	0.002232	0.004000	0.001997	0	0	0	0	0	0	0.008654	0.002864	0.012000	0.003445	0	0	0	0	0	0	0	0	0.007164	0.002642	0	0	0	0	0	0	0.004180	0.002005	0.714820	0.014280	0	0	0	0	0	0	0.011220	0.003277	0.001000	0.001000	0.157518	0.011515	0	0	
43.8000	0.0181	0.0044	1.4338	0	0	0.073154	0.008200	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0.005286	0.002249	0.003478	0.001758	0	0	0	0	0	0	0.009037	0.002988	0.012472	0.003470	0	0	0	0	0	0	0	0	0.007331	0.002627	0	0	0	0	0	0	0.005000	0.002232	0.714522	0.014276	0	0	0	0	0	0	0.011496	0.003335	0.001000	0.001000	0.156224	0.011467	0	0	
43.9000	0.0172	0.0041	1.4181	0	0	0.074879	0.008302	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0.006693	0.002538	0.002000	0.001414	0	0	0	0	0	0	0.008907	0.002856	0.011834	0.003350	0	0	0	0	0	0	0	0	0.007000	0.002638	0	0	0	0	0	0	0.005000	0.002232	0.716451	0.014248	0	0	0	0	0	0	0.009713	0.002986	0.001000	0.001000	0.155523	0.011440	0	0	
44.0000	0.0187	0.0044	1.4069	0	0	0.075561	0.008347	0	0	0	0	0	0	0.000245	0.000245	0	0	0	0	0.007000	0.002638	0.002000	0.001414	0	0	0	0	0	0	0.007755	0.002742	0.013201	0.003551	0	0	0	0	0	0	0	0	0.008277	0.002790	0	0	0	0	0	0	0.004239	0.002011	0.718000	0.014237	0	0	0	0	0	0	0.007397	0.002666	0.001603	0.001167	0.154723	0.011423	0	0	
44.1000	0.0181	0.0044	1.4076	0	0	0.075213	0.008303	0	0	0	0	0	0	0	0	0	0	0	0	0.007796	0.002749	0.002105	0.001417	0	0	0	0	0	0	0.007214	0.002646	0.014034	0.003654	0	0	0	0	0	0	0	0	0.008753	0.002915	0	0	0	0	0	0	0.004000	0.001997	0.718000	0.014237	0	0	0	0	0	0	0.007786	0.002750	0.001099	0.001005	0.154000	0.011420	0	0	
44.2000	0.0195	0.0046	1.4077	0	0	0.077848	0.008431	0	0	0	0	0	0	0	0	0	0	0	0	0.006503	0.002493	0.003497	0.001799	0	0	0	0	0	0	0.007698	0.002727	0.012499	0.003462	0	0	0	0	0	0	0	0	0.007974	0.002698	0	0	0.000064	0.000064	0	0	0.004000	0.001997	0.718000	0.014237	0	0	0	0	0	0	0.006805	0.002553	0.001874	0.001324	0.153237	0.011388	0	0	
44.3000	0.0144	0.0039	1.3942	0	0	0.081255	0.008606	0	0	0	0	0	0	0	0	0	0	0	0	0.006000	0.002443	0.003069	0.001732	0	0	0	0	0	0	0.008903	0.002942	0.010861	0.003228	0	0	0	0	0	0	0	0	0.006620	0.002402	0	0	0.001000	0.001000	0	0	0.003912	0.001955	0.719019	0.014216	0	0	0	0	0	0	0.005869	0.002305	0.001000	0.001000	0.152492	0.011337	0	0	
44.4000	0.0132	0.0038	1.3838	0	0	0.082232	0.008657	0	0	0	0	0	0	0	0	0	0	0	0	0.005437	0.002273	0.003563	0.001819	0	0	0	0	0	0	0.009260	0.002953	0.010000	0.003148	0	0	0	0	0	0	0	0	0.006621	0.002519	0	0	0.001000	0.001000	0	0	0.003000	0.001730	0.720351	0.014192	0	0	0	0	0	0	0.005537	0.002216	0.001000	0.001000	0.152000	0.011359	0	0	
44.5000	0.0135	0.0037	1.3766	0	0	0.083136	0.008702	0	0	0.000624	0.000624	0	0	0	0	0	0	0	0	0.004810	0.002153	0.003567	0.001780	0	0	0	0	0	0	0.006107	0.002359	0.010354	0.003167	0	0	0	0	0	0	0	0	0.005622	0.002276	0	0	0.001000	0.001000	0	0	0.003335	0.001762	0.721180	0.014171	0	0	0	0	0	0	0.006859	0.002494	0.001000	0.001000	0.152407	0.011353	0	0	
44.6000	0.0147	0.0040	1.3833	0	0	0.082802	0.008684	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0.004038	0.001997	0.004198	0.002006	0	0	0	0	0	0	0.004758	0.002135	0.010698	0.003200	0	0	0	0	0	0	0	0	0.006482	0.002486	0	0	0.001000	0.001000	0	0	0.004000	0.001997	0.721000	0.014190	0	0	0	0	0	0	0.006241	0.002341	0.001697	0.001219	0.152084	0.011339	0	0	
44.7000	0.0134	0.0039	1.3726	0	0	0.083951	0.008751	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0.004000	0.001997	0.005000	0.002232	0	0	0	0	0	0	0.004944	0.002207	0.011524	0.003310	0	0	0	0	0	0	0	0	0.004290	0.002013	0	0	0.001000	0.001000	0	0	0.003292	0.001754	0.721000	0.014190	0	0	0	0	0	0	0.005700	0.002337	0.001300	0.001044	0.153000	0.011390	0	0	
44.8000	0.0133	0.0035	1.3688	0	0	0.083175	0.008661	0	0	0.000351	0.000351	0	0	0	0	0	0	0	0	0.003505	0.001802	0.005495	0.002285	0	0	0	0	0	0	0.004460	0.002007	0.011910	0.003342	0	0	0	0	0	0	0	0	0.004029	0.001997	0	0	0.000236	0.000236	0	0	0.004414	0.001998	0.721385	0.014173	0	0	0	0	0	0	0.006041	0.002237	0.001904	0.001347	0.153097	0.011386	0	0	
