Time,mTORC1_S6K1,<nil>,Senescence,Insulin,p21,AKT
0,0.471858,0,0.468611,1.000002,0.490643,0.490209
0.1,0.451621,0,0.473828,0.999998,0.472617,0.465163
0.2,0.440636,0,0.476829,0.999998,0.451217,0.434166
0.3,0.424605,0,0.476474,0.999999,0.441382,0.407839
0.4,0.420905,0,0.468172,0.999999,0.427339,0.381388
0.5,0.417737,0,0.462308,1.000001,0.413549,0.372745
0.6,0.424813,0,0.459357,1,0.408079,0.366263
0.7,0.431963,0,0.453033,1,0.400938,0.354058
0.8,0.437878,0,0.442744,1.000001,0.40676,0.337207
0.9,0.444845,0,0.435572,0.999999,0.407222,0.326695
1,0.451846,0,0.430054,1.000001,0.400823,0.318149
1.1,0.457665,0,0.42294,0.999998,0.40064,0.310968
1.2,0.463226,0,0.413716,1,0.410345,0.307769
1.3,0.472381,0,0.408002,1,0.414892,0.308317
1.4,0.48731,0,0.400661,1,0.41904,0.304307
1.5,0.492779,0,0.390055,1.000001,0.424933,0.30051
1.6,0.495752,0,0.383499,0.999998,0.431342,0.298615
1.7,0.498953,0,0.377218,1.000001,0.433078,0.293819
1.8,0.506256,0,0.37181,1,0.443592,0.289089
1.9,0.513073,0,0.371811,1.000001,0.451935,0.285554
2,0.524448,0,0.366302,1,0.456283,0.28445
2.1,0.52618,0,0.358799,0.999998,0.463902,0.282595
2.2,0.530596,0,0.355265,1,0.479396,0.286118
2.3,0.538864,0,0.353887,0.999999,0.487789,0.287528
2.4,0.544714,0,0.346475,1.000001,0.491779,0.289804
2.5,0.551395,0,0.338155,1.000001,0.501695,0.291938
2.6,0.553807,0,0.336665,1.000001,0.510977,0.288968
2.7,0.558896,0,0.332078,0.999999,0.512475,0.290671
2.8,0.562349,0,0.331548,1,0.511356,0.294668
2.9,0.563911,0,0.333703,1.000001,0.513874,0.294362
3,0.56644,0,0.330329,1.000001,0.520184,0.289253
3.1,0.567582,0,0.329733,1,0.522827,0.287457
3.2,0.574387,0,0.326445,0.999999,0.525684,0.287514
3.3,0.578699,0,0.326093,1,0.533112,0.289457
3.4,0.579714,0,0.327053,0.999999,0.540209,0.292847
3.5,0.581741,0,0.322255,1.000002,0.545225,0.298868
3.6,0.582732,0,0.321097,0.999999,0.544951,0.30382
3.7,0.581812,0,0.319865,0.999998,0.548954,0.308904
3.8,0.582447,0,0.321362,1.000001,0.550576,0.312791
3.9,0.581891,0,0.313709,1.000001,0.556457,0.31516
4,0.579392,0,0.309355,1,0.563581,0.315792
4.1,0.582335,0,0.304777,1,0.56581,0.31834
4.2,0.585054,0,0.304725,1,0.562836,0.321919
4.3,0.585505,0,0.306462,1.000002,0.564678,0.325481
4.4,0.585054,0,0.305704,1.000001,0.561173,0.330164
4.5,0.585386,0,0.303576,1,0.564033,0.332401
4.6,0.581631,0,0.301721,1,0.564439,0.33674
4.7,0.578612,0,0.299708,1.000001,0.56976,0.341717
4.8,0.57368,0,0.295373,1.000003,0.567883,0.343962
4.9,0.57239,0,0.293267,1.000001,0.566052,0.346691
5,0.579339,0,0.288515,1.000001,0.56324,0.348917
5.1,0.577847,0,0.289371,0.999999,0.563102,0.348372
5.2,0.576356,0,0.285102,0.999999,0.562275,0.34868
5.3,0.576743,0,0.28376,1.000002,0.560682,0.349235
5.4,0.577285,0,0.282243,1,0.559892,0.350343
5.5,0.578589,0,0.280216,0.999999,0.564016,0.349713
5.6,0.581871,0,0.277815,1.000001,0.562061,0.350739
5.7,0.580981,0,0.267222,0.999999,0.560907,0.351835
5.8,0.582833,0,0.268509,1,0.562044,0.356004
5.9,0.581466,0,0.262584,1.000001,0.559452,0.358751
6,0.580706,0,0.259131,1,0.554574,0.359205
6.1,0.575799,0,0.254648,1,0.553082,0.3596
6.2,0.568574,0,0.253537,1.000001,0.551264,0.361383
6.3,0.564428,0,0.24738,0.999999,0.546165,0.361886
6.4,0.565897,0,0.24273,0.999999,0.545077,0.360769
6.5,0.564398,0,0.241659,1.000002,0.542378,0.360855
6.6,0.566515,0,0.241436,0.999999,0.543584,0.361283
6.7,0.566471,0,0.245125,1.000001,0.545099,0.363295
6.8,0.566117,0,0.244913,0.999999,0.545294,0.365717
6.9,0.566635,0,0.240961,1.000001,0.543442,0.366569
7,0.562514,0,0.237628,0.999999,0.545505,0.367331
7.1,0.565849,0,0.227985,1,0.547115,0.368815
7.2,0.56951,0,0.224166,1,0.546297,0.368639
7.3,0.571227,0,0.222299,0.999999,0.549623,0.368431
7.4,0.571679,0,0.223286,0.999998,0.550957,0.371102
7.5,0.573441,0,0.22435,0.999999,0.551691,0.374187
7.6,0.57299,0,0.222352,1.000002,0.550162,0.375472
7.7,0.574276,0,0.223166,1,0.548974,0.375629
7.8,0.572968,0,0.22179,0.999998,0.547436,0.376
7.9,0.574512,0,0.221115,1,0.544126,0.3775
8,0.575349,0,0.216852,1,0.54196,0.377557
8.1,0.573747,0,0.212802,0.999999,0.541298,0.377138
8.2,0.576355,0,0.210867,0.999999,0.538445,0.376914
8.3,0.573383,0,0.208978,1,0.538583,0.378278
8.4,0.578531,0,0.212291,1,0.541579,0.381571
8.5,0.584117,0,0.214342,1,0.539249,0.382557
8.6,0.587057,0,0.215292,1.000001,0.536721,0.383
8.7,0.591231,0,0.216551,1,0.535647,0.382899
8.8,0.592395,0,0.209357,1.000001,0.537001,0.382408
8.9,0.589462,0,0.208566,0.999999,0.538116,0.380571
9,0.592725,0,0.210406,1.000001,0.531309,0.383264
9.1,0.593962,0,0.213583,1.000001,0.527599,0.384574
9.2,0.594717,0,0.217367,0.999998,0.523298,0.387822
9.3,0.594005,0,0.215031,0.999998,0.519738,0.389152
9.4,0.596044,0,0.217698,0.999997,0.51717,0.392259
9.5,0.599215,0,0.218171,1,0.515639,0.397091
9.6,0.604026,0,0.220771,1.000002,0.517187,0.400551
9.7,0.60756,0,0.22186,1,0.519033,0.401903
9.8,0.610481,0,0.220574,0.999999,0.518803,0.40289
9.9,0.614262,0,0.217351,0.999999,0.517422,0.403
10,0.612643,0,0.217815,1,0.513707,0.402261
10.1,0.614567,0,0.217573,1.000001,0.512044,0.402637
10.2,0.620627,0,0.217928,0.999999,0.511261,0.40344
10.3,0.622877,0,0.221296,0.999999,0.511307,0.403047
10.4,0.622143,0,0.221446,1.000003,0.511249,0.405366
10.5,0.624099,0,0.223569,0.999999,0.513282,0.407211
10.6,0.623582,0,0.224754,1,0.513261,0.409088
10.7,0.621084,0,0.221637,1.000001,0.515133,0.411959
10.8,0.624517,0,0.22054,1,0.513633,0.41603
10.9,0.626406,0,0.218043,1,0.509239,0.41837
11,0.623937,0,0.216362,1,0.505864,0.421602
11.1,0.625827,0,0.214804,1.000001,0.504379,0.423859
11.2,0.62661,0,0.213204,1.000001,0.505445,0.424951
11.3,0.629622,0,0.212233,1.000001,0.503154,0.427171
11.4,0.630681,0,0.207619,1.000001,0.504194,0.426795
11.5,0.631284,0,0.207268,0.999999,0.505193,0.426907
11.6,0.630813,0,0.208848,0.999999,0.501094,0.426327
11.7,0.626434,0,0.209414,1,0.496774,0.426008
11.8,0.624292,0,0.205764,1.000002,0.497209,0.428632
11.9,0.622666,0,0.204374,1.000001,0.499478,0.430803
12,0.624687,0,0.201624,1.000001,0.500904,0.431347
12.1,0.617613,0,0.198895,1,0.495637,0.432366
12.2,0.614265,0,0.193643,1,0.492006,0.434748
12.3,0.61625,0,0.193842,1.000001,0.49146,0.435
12.4,0.617394,0,0.196148,1,0.489236,0.436007
12.5,0.6187,0,0.200518,1.000001,0.48642,0.440551
12.6,0.620672,0,0.202121,0.999998,0.485309,0.442295
12.7,0.625191,0,0.199121,1,0.487726,0.4427
12.8,0.631085,0,0.197827,1.000001,0.486719,0.445871
12.9,0.635081,0,0.19832,0.999999,0.482747,0.448114
13,0.637613,0,0.197355,0.999999,0.479619,0.448669
13.1,0.642456,0,0.200526,1.000001,0.480452,0.449307
13.2,0.642376,0,0.203682,1,0.479133,0.450131
13.3,0.648392,0,0.204055,0.999999,0.481577,0.452851
13.4,0.6485,0,0.20146,0.999999,0.486006,0.45439
13.5,0.645518,0,0.20233,1,0.484464,0.456445
13.6,0.650407,0,0.200373,1.000002,0.483534,0.458036
13.7,0.653369,0,0.20394,1,0.479413,0.45891
13.8,0.65538,0,0.206355,1,0.479364,0.458754
13.9,0.657717,0,0.210457,1,0.476722,0.460011
14,0.656523,0,0.213207,1,0.47391,0.459811
14.1,0.657389,0,0.218664,1,0.472467,0.462445
14.2,0.662598,0,0.219275,1.000002,0.471728,0.461036
14.3,0.66893,0,0.215959,1,0.471338,0.461053
14.4,0.670418,0,0.21692,1,0.46684,0.462023
14.5,0.669736,0,0.217538,1.000001,0.46429,0.462592
14.6,0.665563,0,0.215172,1,0.464688,0.465557
14.7,0.663122,0,0.215213,1,0.464676,0.468702
14.8,0.664375,0,0.214011,0.999999,0.46108,0.470752
14.9,0.666758,0,0.214142,1.000001,0.45797,0.472692
15,0.670137,0,0.213959,1.000001,0.454904,0.474618
15.1,0.673175,0,0.213986,1.000001,0.452706,0.476954
15.2,0.676354,0,0.21016,1,0.450653,0.478266
15.3,0.680177,0,0.210592,1.000001,0.450231,0.479698
15.4,0.682527,0,0.212999,1,0.451275,0.482071
15.5,0.685377,0,0.214264,0.999997,0.450756,0.483408
15.6,0.684771,0,0.212342,1.000001,0.451932,0.486311
15.7,0.684758,0,0.208694,0.999999,0.450491,0.490672
15.8,0.68015,0,0.206281,1,0.446768,0.493145
15.9,0.678755,0,0.206963,1.000001,0.443905,0.493064
16,0.679878,0,0.207805,0.999999,0.445743,0.495681
16.1,0.682939,0,0.205584,1,0.450414,0.497147
16.2,0.681701,0,0.206183,1,0.452449,0.499517
16.3,0.682046,0,0.205707,0.999999,0.45385,0.501331
16.4,0.687291,0,0.204573,1.000001,0.45162,0.505214
16.5,0.690237,0,0.2031,1.000002,0.448199,0.506437
16.6,0.692087,0,0.2038,1,0.443428,0.506549
16.7,0.697013,0,0.203394,1.000001,0.438236,0.507193
16.8,0.696845,0,0.203101,1,0.435665,0.508629
16.9,0.694253,0,0.20466,1,0.433457,0.509466
17,0.692516,0,0.204114,1.000001,0.432185,0.51054
17.1,0.695127,0,0.203727,1,0.429361,0.511201
17.2,0.694754,0,0.202326,1.000001,0.429759,0.511623
17.3,0.695656,0,0.201474,0.999999,0.432748,0.515513
17.4,0.702982,0,0.202533,0.999999,0.433771,0.51753
17.5,0.705729,0,0.201327,0.999999,0.430288,0.517513
17.6,0.709144,0,0.202438,0.999999,0.428035,0.519399
17.7,0.710746,0,0.205664,0.999999,0.425179,0.519111
17.8,0.712487,0,0.209142,0.999999,0.424266,0.51945
17.9,0.713839,0,0.207718,1,0.425425,0.521757
18,0.718452,0,0.210348,0.999998,0.421916,0.524017
18.1,0.720621,0,0.212758,1.000001,0.418059,0.524586
18.2,0.722025,0,0.2134,1.000001,0.416954,0.526808
18.3,0.723834,0,0.212273,0.999998,0.416385,0.526591
18.4,0.726863,0,0.213181,1,0.413207,0.528439
18.5,0.729738,0,0.213493,0.999999,0.412237,0.527203
18.6,0.734075,0,0.209321,1,0.409062,0.528643
18.7,0.735363,0,0.20827,0.999999,0.406029,0.529049
18.8,0.739993,0,0.209019,1,0.405233,0.528942
18.9,0.743915,0,0.212093,1.000001,0.405216,0.529449
19,0.747328,0,0.211723,0.999999,0.403141,0.528093
19.1,0.747852,0,0.210146,0.999998,0.40256,0.527801
19.2,0.747896,0,0.208222,0.999998,0.403126,0.531194
19.3,0.750687,0,0.207387,1.000001,0.404538,0.53493
19.4,0.752231,0,0.206502,1,0.405649,0.537774
19.5,0.751868,0,0.203565,0.999999,0.400962,0.539823
19.6,0.748737,0,0.205256,1,0.40032,0.543573
19.7,0.747349,0,0.205902,1,0.398127,0.546254
19.8,0.748953,0,0.208069,0.999999,0.397261,0.548288
19.9,0.74575,0,0.206892,1,0.394617,0.547001
20,0.743373,0,0.205066,1.000001,0.395467,0.547182
20.1,0.741255,0,0.199865,1,0.393631,0.548011
20.2,0.743026,0,0.19618,1,0.395127,0.549428
20.3,0.741937,0,0.196472,1,0.394627,0.551183
20.4,0.744791,0,0.19512,1,0.394916,0.551835
20.5,0.747238,0,0.194112,1,0.394922,0.552926
20.6,0.748117,0,0.197045,1,0.393373,0.552282
20.7,0.750035,0,0.198164,1,0.393955,0.55413
20.8,0.750648,0,0.199968,1,0.394726,0.55657
20.9,0.750585,0,0.199196,0.999998,0.395503,0.555228
21,0.749089,0,0.200498,1.000001,0.394793,0.558127
21.1,0.745698,0,0.202122,1.000002,0.392865,0.560165
21.2,0.739972,0,0.200759,1,0.388132,0.559262
21.3,0.738904,0,0.199686,1,0.388132,0.560192
21.4,0.741004,0,0.197639,1.000001,0.386506,0.559224
21.5,0.742355,0,0.19866,1.000001,0.385933,0.557884
21.6,0.743507,0,0.200845,1.000001,0.384816,0.55859
21.7,0.74332,0,0.200099,0.999999,0.384508,0.558361
21.8,0.745008,0,0.199835,0.999999,0.384088,0.558849
21.9,0.746066,0,0.199625,0.999997,0.384291,0.558928
22,0.746116,0,0.200117,0.999999,0.385331,0.56045
22.1,0.747027,0,0.198149,1,0.385331,0.560459
22.2,0.742884,0,0.198312,0.999999,0.385122,0.561005
22.3,0.74269,0,0.198396,1,0.385085,0.565202
22.4,0.745754,0,0.196891,0.999999,0.384576,0.56846
22.5,0.746293,0,0.194238,1.000001,0.382887,0.570478
22.6,0.744307,0,0.194996,0.999998,0.380697,0.570876
22.7,0.745068,0,0.193262,1.000001,0.37933,0.573151
22.8,0.746472,0,0.191476,1.000002,0.377585,0.575506
22.9,0.74656,0,0.192239,1,0.375953,0.576324
23,0.748003,0,0.189518,1.000001,0.37375,0.57622
23.1,0.750763,0,0.189912,1,0.375532,0.577043
23.2,0.747175,0,0.191292,0.999999,0.374835,0.577263
23.3,0.743346,0,0.189497,1,0.373092,0.578474
23.4,0.743503,0,0.186003,0.999999,0.372783,0.579994
23.5,0.746382,0,0.18414,0.999999,0.369258,0.582199
23.6,0.750181,0,0.185778,1.000001,0.366552,0.583675
23.7,0.751725,0,0.188449,0.999999,0.363728,0.583388
23.8,0.752496,0,0.188135,1.000001,0.361091,0.583605
23.9,0.75313,0,0.18937,1,0.360921,0.58341
24,0.752336,0,0.189962,1,0.361059,0.58358
24.1,0.753318,0,0.187319,1.000001,0.359164,0.584
24.2,0.755569,0,0.186446,1,0.359961,0.584114
24.3,0.75508,0,0.187815,0.999999,0.360075,0.585
24.4,0.757553,0,0.18643,1,0.359886,0.585846
24.5,0.761217,0,0.186085,0.999999,0.359051,0.586112
24.6,0.76272,0,0.184475,0.999999,0.359059,0.585
24.7,0.764611,0,0.186628,1,0.360098,0.585
24.8,0.770866,0,0.187449,1.000002,0.360335,0.586482
24.9,0.77707,0,0.190442,1.000001,0.357114,0.587926
25,0.777514,0,0.191582,0.999999,0.35653,0.590954
25.1,0.779701,0,0.19222,0.999999,0.356079,0.592266
25.2,0.779558,0,0.192776,0.999999,0.35543,0.593983
25.3,0.781329,0,0.188924,1.000001,0.355409,0.595893
25.4,0.784833,0,0.190199,0.999999,0.356898,0.596757
25.5,0.787404,0,0.195053,1.000001,0.357498,0.597645
25.6,0.785292,0,0.197233,1,0.359059,0.596419
25.7,0.783603,0,0.198247,1,0.357254,0.595778
25.8,0.785031,0,0.195008,1.000002,0.356955,0.59704
25.9,0.783781,0,0.189805,1.000002,0.356731,0.596616
26,0.787125,0,0.187738,1,0.358334,0.596
26.1,0.787505,0,0.188847,1,0.357481,0.596799
26.2,0.786199,0,0.189571,1,0.356489,0.598248
26.3,0.786281,0,0.188825,1,0.356281,0.601
26.4,0.788113,0,0.190199,1,0.354718,0.6024
26.5,0.787948,0,0.189336,1,0.35006,0.605237
26.6,0.791785,0,0.191249,1,0.348695,0.606358
26.7,0.794912,0,0.189135,1.000001,0.347169,0.607497
26.8,0.798777,0,0.186195,1.000001,0.34604,0.608247
26.9,0.798735,0,0.184655,1,0.347146,0.610961
27,0.800501,0,0.185962,1,0.349093,0.612675
27.1,0.800327,0,0.185867,1,0.348569,0.614254
27.2,0.803477,0,0.183601,1,0.347874,0.614215
27.3,0.804056,0,0.182598,1,0.347213,0.613246
27.4,0.806257,0,0.17979,1.000001,0.347,0.614894
27.5,0.80614,0,0.179007,0.999999,0.346924,0.617736
27.6,0.805485,0,0.178603,1,0.348025,0.618662
27.7,0.805553,0,0.178565,1.000001,0.34804,0.61858
27.8,0.811418,0,0.180876,1,0.344058,0.619
27.9,0.815815,0,0.182548,0.999999,0.340742,0.620517
28,0.81299,0,0.181029,1.000001,0.337925,0.622624
28.1,0.811618,0,0.180368,1.000001,0.338104,0.623908
28.2,0.811139,0,0.179441,1.000001,0.338437,0.624539
28.3,0.809371,0,0.180054,0.999999,0.33758,0.624
28.4,0.805238,0,0.180771,1.000001,0.33761,0.624448
28.5,0.803975,0,0.179973,1.000001,0.337971,0.625896
28.6,0.804036,0,0.17861,1.000001,0.337188,0.627566
28.7,0.805368,0,0.178797,1.000001,0.336533,0.628913
28.8,0.810496,0,0.17631,0.999999,0.336876,0.630692
28.9,0.812704,0,0.174171,0.999999,0.336805,0.631588
29,0.816444,0,0.174392,1,0.334281,0.631
29.1,0.81798,0,0.17514,1.000002,0.332105,0.631589
29.2,0.821943,0,0.175622,0.999999,0.329425,0.633469
29.3,0.823643,0,0.176193,0.999999,0.325609,0.634885
29.4,0.823475,0,0.175526,1,0.325007,0.636
29.5,0.824688,0,0.176971,1,0.322321,0.6368
29.6,0.826689,0,0.176545,1,0.319002,0.637601
29.7,0.830152,0,0.178384,0.999999,0.320732,0.637817
29.8,0.830095,0,0.180664,1,0.321,0.639432
29.9,0.830061,0,0.179301,1,0.317514,0.640938
30,0.830433,0,0.180723,1.000002,0.315914,0.641575
30.1,0.829675,0,0.181334,0.999999,0.316341,0.641968
30.2,0.829112,0,0.179243,1,0.314853,0.642103
30.3,0.829545,0,0.178821,0.999999,0.317317,0.643683
30.4,0.829116,0,0.179411,0.999999,0.319409,0.644947
30.5,0.827908,0,0.18235,1.000001,0.317287,0.643583
30.6,0.828071,0,0.182374,1,0.317002,0.643922
30.7,0.827176,0,0.179287,1.000001,0.318116,0.644232
30.8,0.827228,0,0.178354,1.000002,0.318414,0.645669
30.9,0.829858,0,0.176502,0.999999,0.316216,0.64794
31,0.829425,0,0.174385,1,0.314738,0.651072
31.1,0.828835,0,0.176617,1.000001,0.311848,0.654402
31.2,0.829504,0,0.178812,1,0.306063,0.656127
31.3,0.831349,0,0.177303,0.999999,0.304788,0.657759
31.4,0.831979,0,0.176371,1,0.298519,0.658342
31.5,0.833348,0,0.177203,1.000001,0.295143,0.658444
31.6,0.838958,0,0.175398,1,0.29344,0.660642
31.7,0.838877,0,0.174248,0.999999,0.295006,0.664613
31.8,0.839409,0,0.17423,1,0.295657,0.666658
31.9,0.838563,0,0.173237,1,0.29344,0.667777
32,0.837873,0,0.173245,1,0.289329,0.667956
32.1,0.836876,0,0.171696,1.000002,0.288933,0.668633
32.2,0.834409,0,0.169233,0.999999,0.286995,0.67038
32.3,0.831811,0,0.168044,1.000001,0.286676,0.673034
32.4,0.832793,0,0.167598,1,0.288596,0.673896
32.5,0.83471,0,0.167,1,0.289864,0.674
32.6,0.833908,0,0.169011,1,0.289413,0.6732
32.7,0.835697,0,0.171183,1,0.29094,0.674239
32.8,0.837617,0,0.172723,1.000001,0.290247,0.676597
32.9,0.836672,0,0.17297,0.999999,0.292976,0.677356
33,0.836811,0,0.171618,1.000001,0.292122,0.676418
33.1,0.836052,0,0.170376,1,0.290307,0.677465
33.2,0.838698,0,0.169596,1,0.291325,0.679388
33.3,0.839305,0,0.166708,0.999999,0.289583,0.679291
33.4,0.840511,0,0.167555,0.999999,0.287591,0.678648
33.5,0.842011,0,0.171,1,0.28777,0.677
33.6,0.846412,0,0.170561,1,0.286899,0.677205
33.7,0.848665,0,0.171519,0.999999,0.285511,0.677957
33.8,0.850943,0,0.171519,1,0.288385,0.67753
33.9,0.85366,0,0.167754,1,0.288287,0.678143
34,0.856551,0,0.165735,1,0.284814,0.680103
34.1,0.855579,0,0.165602,1,0.283989,0.682758
34.2,0.856445,0,0.166092,1,0.284309,0.683
34.3,0.857668,0,0.165105,1,0.28447,0.683908
34.4,0.858448,0,0.165,0.999999,0.283398,0.683277
34.5,0.857119,0,0.166244,1.000001,0.280241,0.684
34.6,0.855628,0,0.1681,1,0.279005,0.684546
34.7,0.857439,0,0.169322,0.999999,0.276782,0.685616
34.8,0.857241,0,0.170908,1,0.274841,0.686333
34.9,0.858192,0,0.170933,1.000001,0.270901,0.685272
35,0.858547,0,0.170825,0.999999,0.27063,0.685765
35.1,0.862396,0,0.170725,1,0.270892,0.686815
35.2,0.863121,0,0.170217,0.999999,0.271475,0.688991
35.3,0.863174,0,0.169359,1,0.27,0.689
35.4,0.863,0,0.170658,1,0.269064,0.688088
35.5,0.862642,0,0.171359,1.000001,0.27124,0.688285
35.6,0.864615,0,0.169931,1.000001,0.272415,0.689
35.7,0.864937,0,0.169355,1,0.272873,0.689894
35.8,0.863813,0,0.169898,1.000001,0.27364,0.690491
35.9,0.862139,0,0.16749,1,0.272169,0.692731
36,0.859982,0,0.167138,1,0.270867,0.693528
36.1,0.860249,0,0.166479,1,0.26929,0.693866
36.2,0.859923,0,0.166999,0.999998,0.268739,0.693776
36.3,0.861981,0,0.168282,1,0.268944,0.69462
36.4,0.864744,0,0.168024,1,0.270041,0.695
36.5,0.864722,0,0.169995,1,0.272578,0.695728
36.6,0.863886,0,0.170626,1,0.27142,0.696921
36.7,0.866119,0,0.169016,1.000001,0.270127,0.697
36.8,0.866154,0,0.168638,1.000002,0.267767,0.696849
36.9,0.867383,0,0.167711,1,0.266582,0.697031
37,0.869294,0,0.166148,1.000001,0.26493,0.697
37.1,0.873415,0,0.166552,0.999999,0.263559,0.697089
37.2,0.873375,0,0.166081,1,0.263035,0.699006
37.3,0.875168,0,0.165527,0.999999,0.261168,0.699342
37.4,0.877269,0,0.167,1,0.262764,0.699746
37.5,0.883473,0,0.166819,0.999999,0.263838,0.700761
37.6,0.88165,0,0.16629,1,0.261721,0.702956
37.7,0.87932,0,0.167499,1,0.263143,0.704843
37.8,0.877778,0,0.168956,1,0.264023,0.706697
37.9,0.878066,0,0.172179,1.000002,0.264573,0.706292
38,0.877905,0,0.172808,1.000001,0.265956,0.706542
38.1,0.878979,0,0.172,1.000001,0.266718,0.707
38.2,0.878846,0,0.171999,0.999998,0.266766,0.707877
38.3,0.878412,0,0.173334,1,0.265506,0.70792
38.4,0.879044,0,0.172924,0.999999,0.263799,0.707
38.5,0.878662,0,0.171322,1.000002,0.264075,0.707323
38.6,0.880912,0,0.172184,1,0.263548,0.708
38.7,0.881515,0,0.172659,1,0.264338,0.708312
38.8,0.881946,0,0.172794,1.000001,0.263398,0.708808
38.9,0.87954,0,0.171457,1,0.263158,0.707843
39,0.881164,0,0.169498,1,0.262796,0.706771
39.1,0.88256,0,0.169305,1.000001,0.261342,0.707844
39.2,0.883054,0,0.170369,1,0.261395,0.709294
39.3,0.882769,0,0.171947,1.000001,0.262101,0.70897
39.4,0.883016,0,0.17226,1,0.263,0.707989
39.5,0.882666,0,0.170144,1,0.263252,0.707
39.6,0.88046,0,0.168947,1.000002,0.264773,0.707035
39.7,0.880306,0,0.167071,1.000001,0.265956,0.708376
39.8,0.879876,0,0.168385,1,0.2663,0.709
39.9,0.881992,0,0.170063,0.999999,0.265999,0.709427
40,0.884588,0,0.173011,0.999999,0.266792,0.710217
40.1,0.885616,0,0.174433,1,0.265528,0.711
40.2,0.883183,0,0.174008,0.999999,0.265197,0.711275
40.3,0.881788,0,0.173698,0.999999,0.267539,0.712
40.4,0.882956,0,0.17547,0.999999,0.267985,0.712
40.5,0.881913,0,0.174154,0.999999,0.266652,0.712
40.6,0.881092,0,0.172458,0.999999,0.266999,0.712
40.7,0.8796,0,0.171662,0.999999,0.266941,0.712
40.8,0.878023,0,0.17303,1.000002,0.267001,0.71115
40.9,0.877266,0,0.173508,1.000001,0.267001,0.710549
41,0.879715,0,0.172853,1,0.26768,0.711646
41.1,0.879425,0,0.174423,0.999999,0.269448,0.713172
41.2,0.880346,0,0.175313,1,0.271155,0.711391
41.3,0.882824,0,0.175,1,0.270771,0.711
41.4,0.883503,0,0.174846,1,0.269197,0.711
41.5,0.884849,0,0.174686,1,0.266745,0.710973
41.6,0.885738,0,0.174,1,0.264062,0.71105
41.7,0.888476,0,0.174598,0.999999,0.261653,0.713707
41.8,0.891165,0,0.174139,1,0.261,0.713042
41.9,0.892182,0,0.173419,1,0.261083,0.714776
42,0.891974,0,0.176499,0.999999,0.262969,0.715716
42.1,0.891196,0,0.176589,1.000001,0.262589,0.717784
42.2,0.892243,0,0.17604,1.000001,0.258441,0.718258
42.3,0.894789,0,0.177129,0.999999,0.256475,0.718474
42.4,0.895558,0,0.177619,1.000001,0.254925,0.720792
42.5,0.895496,0,0.174671,1.000002,0.255411,0.723136
42.6,0.896,0,0.172517,1.000001,0.257113,0.724
42.7,0.895878,0,0.17344,1,0.257161,0.724806
42.8,0.898088,0,0.173296,1.000001,0.258001,0.726565
42.9,0.899233,0,0.17339,1.000001,0.257542,0.726435
43,0.900697,0,0.173501,1,0.257727,0.729948
43.1,0.899914,0,0.173,1,0.260618,0.729237
43.2,0.901197,0,0.172641,0.999999,0.259044,0.729999
43.3,0.903267,0,0.175761,1,0.257376,0.73
43.4,0.904791,0,0.175866,1,0.257624,0.73
43.5,0.90512,0,0.176287,1,0.256065,0.73
43.6,0.903791,0,0.176256,1,0.255893,0.729875
43.7,0.903198,0,0.174668,1.000001,0.255361,0.729
43.8,0.902043,0,0.173319,1,0.254491,0.729286
43.9,0.901287,0,0.172216,1,0.254808,0.731144
44,0.898723,0,0.172245,1.000001,0.254561,0.732842
44.1,0.898,0,0.172654,1,0.254647,0.733
44.2,0.897614,0,0.171211,0.999999,0.254305,0.733938
44.3,0.896352,0,0.168181,1,0.254236,0.734
44.4,0.897148,0,0.167621,1.000001,0.253827,0.734351
44.5,0.89593,0,0.16703,1.000001,0.254834,0.735516
44.6,0.894016,0,0.167802,0.999998,0.254344,0.736933
44.7,0.894944,0,0.16729,1.000001,0.253241,0.736592
