Time	TH	ErrTH	H	Prob[p21--Senescence--AKT]	ErrProb[p21--Senescence--AKT]	Prob[Insulin--p21--mTORC1_S6K1--AKT]	ErrProb[Insulin--p21--mTORC1_S6K1--AKT]	Prob[mTORC1_S6K1]	ErrProb[mTORC1_S6K1]	Prob[Insulin--mTORC1_S6K1--Senescence--AKT]	ErrProb[Insulin--mTORC1_S6K1--Senescence--AKT]	Prob[Senescence--AKT]	ErrProb[Senescence--AKT]	Prob[Insulin--p21--AKT]	ErrProb[Insulin--p21--AKT]	Prob[Senescence]	ErrProb[Senescence]	Prob[Insulin--mTORC1_S6K1]	ErrProb[Insulin--mTORC1_S6K1]	Prob[AKT]	ErrProb[AKT]	Prob[Insulin--p21--mTORC1_S6K1]	ErrProb[Insulin--p21--mTORC1_S6K1]	Prob[Insulin--p21--mTORC1_S6K1--Senescence]	ErrProb[Insulin--p21--mTORC1_S6K1--Senescence]	Prob[p21--mTORC1_S6K1--Senescence--AKT]	ErrProb[p21--mTORC1_S6K1--Senescence--AKT]	Prob[Insulin--p21]	ErrProb[Insulin--p21]	Prob[mTORC1_S6K1--Senescence--AKT]	ErrProb[mTORC1_S6K1--Senescence--AKT]	Prob[mTORC1_S6K1--Senescence]	ErrProb[mTORC1_S6K1--Senescence]	Prob[Insulin--p21--Senescence]	ErrProb[Insulin--p21--Senescence]	Prob[Insulin--mTORC1_S6K1--Senescence]	ErrProb[Insulin--mTORC1_S6K1--Senescence]	Prob[mTORC1_S6K1--AKT]	ErrProb[mTORC1_S6K1--AKT]	Prob[Insulin--mTORC1_S6K1--AKT]	ErrProb[Insulin--mTORC1_S6K1--AKT]	Prob[p21]	ErrProb[p21]	Prob[p21--mTORC1_S6K1]	ErrProb[p21--mTORC1_S6K1]	Prob[p21--mTORC1_S6K1--Senescence]	ErrProb[p21--mTORC1_S6K1--Senescence]	Prob[Insulin]	ErrProb[Insulin]	Prob[Insulin--Senescence]	ErrProb[Insulin--Senescence]	Prob[Insulin--p21--mTORC1_S6K1--Senescence--AKT]	ErrProb[Insulin--p21--mTORC1_S6K1--Senescence--AKT]	Prob[Insulin--AKT]	ErrProb[Insulin--AKT]	Prob[p21--mTORC1_S6K1--AKT]	ErrProb[p21--mTORC1_S6K1--AKT]	Prob[Insulin--Senescence--AKT]	ErrProb[Insulin--Senescence--AKT]	Prob[p21--AKT]	ErrProb[p21--AKT]	Prob[Insulin--p21--Senescence--AKT]	ErrProb[Insulin--p21--Senescence--AKT]	Prob[p21--Senescence]	ErrProb[p21--Senescence]	Prob[<nil>]	ErrProb[<nil>]	
60.6000	0.0088	0.0029	1.1716	0	0	0.001000	0.001000	0	0	0.007058	0.002638	0	0	0	0	0	0	0.005064	0.002211	0	0	0.001000	0.001000	0.153000	0.011390	0	0	0.044000	0.006489	0	0	0	0	0.005000	0.002232	0.001942	0.001373	0	0	0.769000	0.013335	0	0	0	0	0	0	0.006936	0.002596	0.001000	0.001000	0.002000	0.001414	0.003000	0.001730	0	0	0	0	0	0	0	0	0	0	0	0	
60.7000	0.0064	0.0024	1.1674	0	0	0.001000	0.001000	0	0	0.006282	0.002344	0	0	0	0	0	0	0.006747	0.002553	0	0	0.001000	0.001000	0.153000	0.011390	0	0	0.044394	0.006498	0	0	0	0	0.004606	0.002086	0.001000	0.001000	0	0	0.769553	0.013306	0	0	0	0	0	0	0.005253	0.002245	0.001000	0.001000	0.001841	0.001306	0.003898	0.001948	0	0	0.000426	0.000426	0	0	0	0	0	0	0	0	
60.8000	0.0071	0.0026	1.1552	0	0	0.001000	0.001000	0	0	0.005324	0.002254	0	0	0	0	0	0	0.006565	0.002506	0	0	0.001435	0.001090	0.153000	0.011390	0	0	0.045758	0.006539	0	0	0	0	0.002636	0.001385	0.001000	0.001000	0	0	0.770676	0.013293	0	0	0	0	0	0	0.005605	0.002311	0.001000	0.001000	0.001000	0.001000	0.004000	0.001997	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	
60.9000	0.0079	0.0026	1.1448	0	0	0.001000	0.001000	0	0	0.004570	0.002076	0	0	0	0	0	0	0.006000	0.002443	0	0	0.002374	0.001462	0.153000	0.011390	0	0	0.046626	0.006653	0	0	0	0	0.001000	0.001000	0.001000	0.001000	0	0	0.771430	0.013276	0	0	0	0	0	0	0.006000	0.002443	0.001000	0.001000	0.001000	0.001000	0.004432	0.002042	0	0	0.000568	0.000568	0	0	0	0	0	0	0	0	
61.0000	0.0092	0.0028	1.1348	0	0	0.001000	0.001000	0	0	0.004000	0.001997	0	0	0	0	0	0	0.005638	0.002320	0	0	0.002529	0.001509	0.153471	0.011393	0	0	0.046000	0.006628	0	0	0	0	0.001000	0.001000	0.001000	0.001000	0	0	0.772362	0.013258	0	0	0	0	0	0	0.006946	0.002618	0.001000	0.001000	0.001000	0.001000	0.004054	0.001998	0	0	0	0	0	0	0	0	0	0	0	0	
61.1000	0.0076	0.0026	1.1374	0	0	0.001000	0.001000	0	0	0.004273	0.002015	0	0	0	0	0	0	0.005000	0.002232	0	0	0.002000	0.001414	0.154000	0.011420	0	0	0.045015	0.006559	0	0	0	0	0.001000	0.001000	0.000727	0.000727	0	0	0.771853	0.013259	0	0	0	0	0	0	0.007985	0.002813	0.001000	0.001000	0.001000	0.001000	0.005147	0.002158	0	0	0	0	0	0	0	0	0	0	0	0	
61.2000	0.0078	0.0027	1.1394	0	0	0.001000	0.001000	0	0	0.005286	0.002249	0	0	0	0	0	0	0.004795	0.002148	0	0	0.001291	0.001024	0.154915	0.011444	0	0	0.044915	0.006521	0	0	0	0	0.001000	0.001000	0	0	0	0	0.770244	0.013303	0	0	0	0	0	0	0.008515	0.002791	0.001000	0.001000	0.000714	0.000714	0.006326	0.002421	0	0	0	0	0	0	0	0	0	0	0	0	
61.3000	0.0073	0.0026	1.1529	0	0	0.001000	0.001000	0	0	0.006000	0.002443	0	0	0	0	0	0	0.004778	0.002093	0	0	0.002973	0.001715	0.154319	0.011415	0	0	0.041522	0.006290	0	0	0	0	0.001681	0.001163	0	0	0	0	0.770000	0.013315	0	0	0	0	0	0	0.010727	0.003162	0.001000	0.001000	0	0	0.006000	0.002443	0	0	0	0	0	0	0	0	0	0	0	0	
61.4000	0.0083	0.0028	1.1711	0	0	0.001000	0.001000	0	0	0.006000	0.002443	0	0	0	0	0	0	0.006000	0.002443	0	0	0.003887	0.001943	0.152123	0.011358	0	0	0.040113	0.006200	0	0	0	0	0.003877	0.001938	0	0	0	0	0.770000	0.013315	0	0	0	0	0	0	0.010036	0.003148	0.001000	0.001000	0	0	0.005964	0.002429	0	0	0	0	0	0	0	0	0	0	0	0	
61.5000	0.0096	0.0031	1.1645	0	0	0.001000	0.001000	0	0	0.004971	0.002209	0	0	0	0	0	0	0.006584	0.002506	0	0	0.004930	0.002201	0.152000	0.011359	0	0	0.039274	0.006095	0	0	0	0	0.004000	0.001997	0	0	0	0	0.771410	0.013274	0	0	0	0	0	0	0.009831	0.003027	0.001000	0.001000	0	0	0.005000	0.002232	0	0	0	0	0	0	0	0	0	0	0	0	
61.6000	0.0078	0.0027	1.1467	0	0	0.000418	0.000418	0	0	0.004000	0.001997	0	0	0	0	0	0	0.005325	0.002254	0	0	0.004034	0.001997	0.151808	0.011346	0	0	0.039839	0.006176	0	0	0	0	0.003319	0.001745	0	0	0	0	0.773675	0.013231	0	0	0	0	0	0	0.011000	0.003300	0.001000	0.001000	0.000582	0.000582	0.005000	0.002232	0	0	0	0	0	0	0	0	0	0	0	0	
61.7000	0.0059	0.0023	1.1434	0	0	0	0	0	0	0.003903	0.001950	0	0	0	0	0	0	0.005434	0.002164	0	0	0.004253	0.001968	0.151598	0.011336	0	0	0.039648	0.006143	0	0	0	0	0.004000	0.001997	0	0	0	0	0.774577	0.013211	0	0	0	0	0	0	0.009490	0.002946	0.001000	0.001000	0.001000	0.001000	0.005000	0.002232	0	0	0.000097	0.000097	0	0	0	0	0	0	0	0	
61.8000	0.0046	0.0020	1.1359	0	0	0	0	0	0	0.002738	0.001594	0	0	0	0	0	0	0.004971	0.002132	0	0	0.005242	0.002232	0.152000	0.011359	0	0	0.040921	0.006262	0	0	0	0	0.003079	0.001732	0	0	0	0	0.775262	0.013199	0	0	0	0	0	0	0.007787	0.002751	0.001000	0.001000	0.001000	0.001000	0.005000	0.002232	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	
61.9000	0.0062	0.0023	1.1291	0	0	0	0	0	0	0.002000	0.001414	0	0	0	0	0	0	0.004187	0.002005	0	0	0.007379	0.002633	0.152000	0.011359	0	0	0.041071	0.006274	0	0	0	0	0.003000	0.001730	0	0	0	0	0.776000	0.013191	0	0	0	0	0	0	0.006423	0.002470	0.001000	0.001000	0.001000	0.001000	0.004941	0.002206	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	
62.0000	0.0077	0.0027	1.1277	0	0	0	0	0	0	0.002000	0.001414	0	0	0	0	0	0	0.004000	0.001997	0	0	0.008215	0.002748	0.152679	0.011370	0	0	0.040106	0.006177	0	0	0	0	0.003000	0.001730	0	0	0	0	0.776000	0.013191	0	0	0	0	0	0	0.007000	0.002638	0.001000	0.001000	0.001000	0.001000	0.004000	0.001997	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	
62.1000	0.0086	0.0029	1.1284	0	0	0	0	0	0	0.002364	0.001459	0	0	0	0	0	0	0.004874	0.002178	0	0	0.008336	0.002838	0.153664	0.011400	0	0	0.039442	0.006134	0	0	0	0	0.003000	0.001730	0	0	0	0	0.775636	0.013190	0	0	0	0	0	0	0.005684	0.002292	0.001000	0.001000	0.001000	0.001000	0.004000	0.001997	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	
62.2000	0.0075	0.0025	1.1312	0	0	0	0	0	0	0.002411	0.001472	0	0	0	0	0	0	0.005000	0.002232	0	0	0.007346	0.002659	0.154654	0.011430	0	0	0.039000	0.006125	0	0	0	0	0.003000	0.001730	0	0	0	0	0.775000	0.013212	0	0	0	0	0	0	0.006000	0.002443	0.001000	0.001000	0.001000	0.001000	0.004000	0.001997	0	0	0.001589	0.001160	0	0	0	0	0	0	0	0	
62.3000	0.0089	0.0030	1.1286	0	0	0	0	0	0	0.002000	0.001414	0	0	0	0	0	0	0.005000	0.002232	0	0	0.007000	0.002638	0.155000	0.011450	0	0	0.039000	0.006125	0	0	0	0	0.003000	0.001730	0	0	0	0	0.775000	0.013212	0	0	0	0	0	0	0.006000	0.002443	0.001000	0.001000	0.001000	0.001000	0.004836	0.002164	0	0	0.001164	0.001013	0	0	0	0	0	0	0	0	
62.4000	0.0086	0.0031	1.1415	0	0	0	0	0	0	0.002464	0.001487	0	0	0	0	0	0	0.005000	0.002232	0	0	0.007866	0.002774	0.153419	0.011388	0	0	0.038134	0.006050	0	0	0	0	0.003706	0.001868	0	0	0	0	0.774777	0.013210	0	0	0	0	0	0	0.006000	0.002443	0.001000	0.001000	0.001411	0.001026	0.005223	0.002242	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	
62.5000	0.0085	0.0029	1.1426	0	0	0	0	0	0	0.003000	0.001730	0	0	0	0	0	0	0.005000	0.002232	0	0	0.007266	0.002650	0.153734	0.011403	0	0	0.039122	0.006097	0	0	0	0	0.003581	0.001824	0	0	0	0	0.774000	0.013233	0	0	0	0	0	0	0.005297	0.002251	0.001000	0.001000	0.001000	0.001000	0.006000	0.002443	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	
62.6000	0.0087	0.0029	1.1256	0	0	0	0	0	0	0.001847	0.001165	0	0	0	0	0	0	0.005000	0.002232	0	0	0.006216	0.002370	0.154608	0.011420	0	0	0.040176	0.006201	0	0	0	0	0.003000	0.001730	0	0	0	0	0.775153	0.013190	0	0	0	0	0	0	0.005000	0.002232	0.001000	0.001000	0.001000	0.001000	0.006000	0.002443	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	
62.7000	0.0086	0.0029	1.1078	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.005591	0.002287	0	0	0.004275	0.002015	0.156000	0.011480	0	0	0.040725	0.006237	0	0	0	0	0.003000	0.001730	0	0	0	0	0.776133	0.013184	0	0	0	0	0	0	0.005212	0.002212	0.000695	0.000695	0.001000	0.001000	0.005369	0.002261	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	
62.8000	0.0074	0.0028	1.1067	0	0	0.000950	0.000950	0	0	0.001058	0.001002	0	0	0	0	0	0	0.007414	0.002669	0	0	0.003321	0.001752	0.156729	0.011493	0	0	0.040000	0.006200	0	0	0	0	0.003000	0.001730	0	0	0	0	0.776000	0.013191	0	0	0	0	0	0	0.004586	0.002080	0	0	0.000942	0.000942	0.005111	0.002234	0	0	0.000889	0.000889	0	0	0	0	0	0	0	0	
62.9000	0.0060	0.0024	1.0984	0	0	0.000588	0.000588	0	0	0.002000	0.001414	0	0	0	0	0	0	0.008000	0.002819	0	0	0.003370	0.001769	0.157000	0.011510	0	0	0.038990	0.006086	0	0	0	0	0.003000	0.001730	0	0	0	0	0.776412	0.013173	0	0	0	0	0	0	0.004640	0.002096	0	0	0	0	0.006000	0.002443	0	0	0	0	0	0	0	0	0	0	0	0	
63.0000	0.0098	0.0029	1.0934	0	0	0	0	0	0	0.001014	0.001000	0	0	0	0	0	0	0.007709	0.002729	0	0	0.003755	0.001869	0.157267	0.011508	0	0	0.037978	0.006046	0	0	0	0	0.003000	0.001730	0	0	0	0	0.777291	0.013156	0	0	0	0	0	0	0.005513	0.002289	0	0	0	0	0.005487	0.002283	0	0	0.000986	0.000986	0	0	0	0	0	0	0	0	
63.1000	0.0115	0.0032	1.0898	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.007536	0.002690	0	0	0.003000	0.001730	0.158157	0.011539	0	0	0.037000	0.005972	0	0	0	0	0.002894	0.001646	0	0	0	0	0.778000	0.013149	0	0	0	0	0	0	0.005962	0.002331	0.000949	0.000949	0	0	0.004502	0.002058	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	
63.2000	0.0100	0.0030	1.0869	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.008370	0.002700	0	0	0.002039	0.001107	0.157696	0.011515	0	0	0.036697	0.005931	0	0	0	0	0.003446	0.001786	0	0	0	0	0.778624	0.013119	0	0	0	0	0	0	0.006128	0.002446	0.001000	0.001000	0	0	0.004165	0.002003	0	0	0.000835	0.000835	0	0	0	0	0	0	0	0	
63.3000	0.0065	0.0024	1.0778	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.007000	0.002638	0	0	0.001749	0.001249	0.158000	0.011540	0	0	0.034695	0.005752	0	0	0	0	0.004000	0.001997	0	0	0	0	0.780000	0.013106	0	0	0	0	0	0	0.007556	0.002694	0.001000	0.001000	0	0	0.005000	0.002232	0	0	0	0	0	0	0	0	0	0	0	0	
63.4000	0.0073	0.0026	1.0799	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.007776	0.002748	0	0	0.002058	0.001415	0.158000	0.011540	0	0	0.033942	0.005724	0	0	0	0	0.004000	0.001997	0	0	0	0	0.780000	0.013106	0	0	0	0	0	0	0.007486	0.002659	0.001000	0.001000	0	0	0.004738	0.002128	0	0	0	0	0	0	0	0	0	0	0	0	
63.5000	0.0070	0.0026	1.0880	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.008658	0.002883	0	0	0.003130	0.001730	0.157152	0.011509	0	0	0.032010	0.005568	0	0	0	0	0.004848	0.002168	0	0	0	0	0.780203	0.013096	0	0	0	0	0	0	0.008000	0.002819	0.001000	0.001000	0	0	0.004000	0.001997	0	0	0	0	0	0	0	0	0	0	0	0	
63.6000	0.0076	0.0026	1.0889	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.008000	0.002819	0	0	0.003000	0.001730	0.155421	0.011450	0	0	0.032853	0.005628	0	0	0	0	0.005727	0.002296	0	0	0	0	0.781000	0.013085	0	0	0	0	0	0	0.008000	0.002819	0.001000	0.001000	0	0	0.004000	0.001997	0	0	0	0	0	0	0	0	0	0	0	0	
63.7000	0.0086	0.0029	1.0936	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.008000	0.002819	0	0	0.003890	0.001865	0.155000	0.011450	0	0	0.031963	0.005474	0	0	0	0	0.005796	0.002368	0	0	0	0	0.781000	0.013085	0	0	0	0	0	0	0.008351	0.002801	0.001000	0.001000	0	0	0.004000	0.001997	0	0	0	0	0	0	0	0	0	0	0	0	
63.8000	0.0089	0.0029	1.0996	0	0	0	0	0	0	0.000959	0.000959	0	0	0	0	0	0	0.008000	0.002819	0	0	0.005000	0.002232	0.154587	0.011427	0	0	0.031000	0.005484	0	0	0	0	0.005000	0.002232	0.000413	0.000413	0	0	0.781041	0.013082	0	0	0	0	0	0	0.009000	0.002988	0.001000	0.001000	0	0	0.004000	0.001997	0	0	0	0	0	0	0	0	0	0	0	0	
63.9000	0.0092	0.0029	1.0950	0	0	0.000047	0.000047	0	0	0	0	0	0	0	0	0	0	0.008000	0.002819	0	0	0.005545	0.002288	0.154000	0.011420	0	0	0.030581	0.005412	0	0	0	0	0.004827	0.002160	0.001000	0.001000	0	0	0.782000	0.013063	0	0	0	0	0	0	0.009000	0.002988	0.001000	0.001000	0	0	0.004000	0.001997	0	0	0	0	0	0	0	0	0	0	0	0	
64.0000	0.0065	0.0026	1.0936	0	0	0.001290	0.000912	0	0	0	0	0	0	0	0	0	0	0.007398	0.002667	0	0	0.004369	0.002030	0.154000	0.011420	0	0	0.030571	0.005424	0	0	0	0	0.004461	0.002049	0.001000	0.001000	0	0	0.782602	0.013041	0	0	0	0	0	0	0.010418	0.003172	0.000535	0.000535	0.000342	0.000342	0.003014	0.001730	0	0	0	0	0	0	0	0	0	0	0	0	
64.1000	0.0066	0.0026	1.0845	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.007000	0.002638	0	0	0.004000	0.001997	0.154000	0.011420	0	0	0.031000	0.005484	0	0	0	0	0.004000	0.001997	0.001000	0.001000	0	0	0.783407	0.013023	0	0	0	0	0	0	0.011000	0.003300	0	0	0.001000	0.001000	0.002593	0.001532	0	0	0	0	0	0	0	0	0	0	0	0	
64.2000	0.0062	0.0026	1.0807	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.007000	0.002638	0	0	0.004100	0.001999	0.154000	0.011420	0	0	0.030249	0.005389	0	0	0	0	0.004000	0.001997	0.001000	0.001000	0	0	0.784000	0.013020	0	0	0	0	0	0	0.011652	0.003362	0	0	0.001000	0.001000	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	
64.3000	0.0049	0.0023	1.0781	0	0	0.000612	0.000612	0	0	0	0	0	0	0	0	0	0	0.008060	0.002744	0	0	0.004162	0.001913	0.154420	0.011422	0	0	0.030457	0.005382	0	0	0	0	0.003244	0.001747	0.001000	0.001000	0	0	0.784000	0.013020	0	0	0	0	0	0	0.010658	0.003150	0	0	0.001388	0.001072	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	
64.4000	0.0036	0.0021	1.0731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009206	0.002994	0	0	0.003000	0.001730	0.155000	0.011450	0	0	0.032000	0.005568	0	0	0	0	0.003000	0.001730	0.001000	0.001000	0	0	0.783524	0.013016	0	0	0	0	0	0	0.009000	0.002988	0	0	0.002000	0.001414	0.002270	0.001439	0	0	0	0	0	0	0	0	0	0	0	0	
64.5000	0.0052	0.0021	1.0829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009819	0.003053	0	0	0.003000	0.001730	0.155000	0.011450	0	0	0.032681	0.005585	0	0	0	0	0.003000	0.001730	0.001000	0.001000	0	0	0.782000	0.013063	0	0	0	0	0	0	0.008500	0.002780	0	0	0.002000	0.001414	0.003000	0.001730	0	0	0	0	0	0	0	0	0	0	0	0	
64.6000	0.0072	0.0025	1.0809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010000	0.003148	0	0	0.003000	0.001730	0.155000	0.011450	0	0	0.033610	0.005665	0	0	0	0	0.003000	0.001730	0.001000	0.001000	0	0	0.782000	0.013063	0	0	0	0	0	0	0.007390	0.002632	0	0	0.002000	0.001414	0.003000	0.001730	0	0	0	0	0	0	0	0	0	0	0	0	
64.7000	0.0080	0.0028	1.0810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009538	0.003011	0	0	0.003691	0.001862	0.155000	0.011450	0	0	0.034000	0.005734	0	0	0	0	0.003000	0.001730	0.001000	0.001000	0	0	0.782000	0.013063	0	0	0	0	0	0	0.006771	0.002560	0	0	0.002000	0.001414	0.003000	0.001730	0	0	0	0	0	0	0	0	0	0	0	0	
64.8000	0.0091	0.0030	1.0760	0	0	0	0	0	0	0.000252	0.000252	0	0	0	0	0	0	0.010000	0.003148	0	0	0.004000	0.001997	0.155746	0.011464	0	0	0.034000	0.005734	0	0	0	0	0.003000	0.001730	0.000254	0.000254	0	0	0.782000	0.013063	0	0	0	0	0	0	0.006000	0.002443	0	0	0.001748	0.001248	0.003000	0.001730	0	0	0	0	0	0	0	0	0	0	0	0	
64.9000	0.0091	0.0030	1.0766	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.010714	0.003226	0	0	0.005069	0.002110	0.156000	0.011480	0	0	0.032498	0.005535	0	0	0	0	0.003000	0.001730	0	0	0	0	0.782000	0.013063	0	0	0	0	0	0	0.006629	0.002462	0	0	0.001000	0.001000	0.002090	0.001416	0	0	0	0	0	0	0	0	0	0	0	0	
65.0000	0.0106	0.0031	1.0833	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.011000	0.003300	0	0	0.007403	0.002667	0.156000	0.011480	0	0	0.029421	0.005310	0	0	0	0	0.003000	0.001730	0	0	0	0	0.782000	0.013063	0	0	0	0	0	0	0.007176	0.002643	0	0	0.001000	0.001000	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	
65.1000	0.0115	0.0033	1.0878	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.010084	0.003149	0	0	0.009838	0.003099	0.156000	0.011480	0	0	0.027078	0.005128	0	0	0	0	0.003000	0.001730	0	0	0	0	0.782000	0.013063	0	0	0	0	0	0	0.008000	0.002819	0	0	0.001000	0.001000	0.002000	0.001414	0	0	0	0	0	0	0	0	0	0	0	0	
65.2000	0.0106	0.0031	1.0862	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.010000	0.003148	0	0	0.009170	0.002990	0.156000	0.011480	0	0	0.028540	0.005234	0	0	0	0	0.003000	0.001730	0	0	0	0	0.782000	0.013063	0	0	0	0	0	0	0.007290	0.002653	0	0	0.000687	0.000687	0.002000	0.001414	0	0	0	0	0	0	0.000313	0.000313	0	0	0	0	
65.3000	0.0075	0.0027	1.0787	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.010000	0.003148	0	0	0.007216	0.002646	0.156000	0.011480	0	0	0.031445	0.005486	0	0	0	0	0.002339	0.001453	0	0	0	0	0.782000	0.013063	0	0	0	0	0	0	0.007000	0.002638	0	0	0	0	0.002000	0.001414	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	
65.4000	0.0083	0.0027	1.0673	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.008643	0.002853	0	0	0.006607	0.002490	0.156536	0.011485	0	0	0.032536	0.005591	0	0	0	0	0.002000	0.001414	0	0	0	0	0.782678	0.013040	0	0	0	0	0	0	0.007879	0.002778	0	0	0	0	0.001121	0.001007	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	
65.5000	0.0075	0.0027	1.0618	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.008584	0.002877	0	0	0.006526	0.002494	0.157454	0.011513	0	0	0.032020	0.005568	0	0	0	0	0.002000	0.001414	0	0	0	0	0.783000	0.013042	0	0	0	0	0	0	0.007416	0.002669	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	
65.6000	0.0068	0.0025	1.0634	0	0	0.000717	0.000717	0	0	0.001000	0.001000	0	0	0	0	0	0	0.009000	0.002988	0	0	0.005283	0.002249	0.158000	0.011540	0	0	0.031539	0.005507	0	0	0	0	0.002000	0.001414	0	0	0	0	0.783000	0.013042	0	0	0	0	0	0	0.007461	0.002677	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	
65.7000	0.0062	0.0024	1.0593	0	0	0.001000	0.001000	0	0	0.001000	0.001000	0	0	0	0	0	0	0.009813	0.003094	0	0	0.004387	0.002033	0.158613	0.011548	0	0	0.031230	0.005487	0	0	0	0	0.002562	0.001489	0	0	0	0	0.783000	0.013042	0	0	0	0	0	0	0.007187	0.002644	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.000207	0.000207	0	0	0	0	
65.8000	0.0051	0.0021	1.0530	0	0	0.001000	0.001000	0	0	0.001000	0.001000	0	0	0	0	0	0	0.009848	0.003104	0	0	0.004000	0.001997	0.158166	0.011539	0	0	0.032717	0.005610	0	0	0	0	0.002834	0.001640	0	0	0	0	0.783152	0.013033	0	0	0	0	0	0	0.007053	0.002575	0	0	0	0	0.000230	0.000230	0	0	0	0	0	0	0	0	0	0	0	0	
65.9000	0.0085	0.0031	1.0492	0	0	0.001000	0.001000	0	0	0.001000	0.001000	0	0	0	0	0	0	0.008076	0.002819	0	0	0.005317	0.002233	0.158000	0.011540	0	0	0.032227	0.005545	0	0	0	0	0.003000	0.001730	0	0	0	0	0.784000	0.013020	0	0	0	0	0	0	0.007380	0.002664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
66.0000	0.0080	0.0030	1.0562	0	0	0.000478	0.000478	0	0	0.001444	0.001094	0	0	0	0	0	0	0.006276	0.002451	0	0	0.006316	0.002441	0.158261	0.011528	0	0	0.031000	0.005484	0	0	0	0	0.003330	0.001761	0	0	0	0	0.783556	0.013020	0	0	0	0	0	0	0.008816	0.002932	0	0	0.000522	0.000522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
66.1000	0.0062	0.0025	1.0579	0	0	0	0	0	0	0.002000	0.001414	0	0	0	0	0	0	0.005027	0.002121	0	0	0.006040	0.002350	0.157310	0.011510	0	0	0.031846	0.005464	0	0	0	0	0.003954	0.001975	0	0	0	0	0.783990	0.013001	0	0	0	0	0	0	0.008142	0.002755	0	0	0.001690	0.001214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
66.2000	0.0043	0.0020	1.0459	0	0	0	0	0	0	0.002970	0.001713	0	0	0	0	0	0	0.005000	0.002232	0	0	0.005000	0.002232	0.157000	0.011510	0	0	0.034147	0.005735	0	0	0	0	0.003000	0.001730	0	0	0	0	0.785000	0.012998	0	0	0	0	0	0	0.006853	0.002586	0	0	0.001030	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
66.3000	0.0043	0.0020	1.0479	0	0	0.000172	0.000172	0	0	0.003000	0.001730	0	0	0	0	0	0	0.005361	0.002260	0	0	0.004828	0.002160	0.157000	0.011510	0	0	0.033809	0.005705	0	0	0	0	0.003000	0.001730	0	0	0	0	0.785000	0.012998	0	0	0	0	0	0	0.006831	0.002531	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
