Time	TH	ErrTH	H	Prob[Insulin--mTORC1_S6K1]	ErrProb[Insulin--mTORC1_S6K1]	Prob[p21--mTORC1_S6K1]	ErrProb[p21--mTORC1_S6K1]	Prob[p21--Senescence--AKT]	ErrProb[p21--Senescence--AKT]	Prob[Insulin--p21--mTORC1_S6K1--Senescence]	ErrProb[Insulin--p21--mTORC1_S6K1--Senescence]	Prob[Insulin--AKT]	ErrProb[Insulin--AKT]	Prob[Insulin--p21]	ErrProb[Insulin--p21]	Prob[Insulin--p21--mTORC1_S6K1--Senescence--AKT]	ErrProb[Insulin--p21--mTORC1_S6K1--Senescence--AKT]	Prob[p21--AKT]	ErrProb[p21--AKT]	Prob[p21--mTORC1_S6K1--Senescence--AKT]	ErrProb[p21--mTORC1_S6K1--Senescence--AKT]	Prob[Insulin--Senescence--AKT]	ErrProb[Insulin--Senescence--AKT]	Prob[mTORC1_S6K1--Senescence--AKT]	ErrProb[mTORC1_S6K1--Senescence--AKT]	Prob[mTORC1_S6K1--AKT]	ErrProb[mTORC1_S6K1--AKT]	Prob[Insulin--p21--Senescence--AKT]	ErrProb[Insulin--p21--Senescence--AKT]	Prob[p21]	ErrProb[p21]	Prob[Insulin--p21--mTORC1_S6K1--AKT]	ErrProb[Insulin--p21--mTORC1_S6K1--AKT]	Prob[AKT]	ErrProb[AKT]	Prob[p21--mTORC1_S6K1--Senescence]	ErrProb[p21--mTORC1_S6K1--Senescence]	Prob[Senescence]	ErrProb[Senescence]	Prob[<nil>]	ErrProb[<nil>]	Prob[Insulin--p21--Senescence]	ErrProb[Insulin--p21--Senescence]	Prob[Insulin--Senescence]	ErrProb[Insulin--Senescence]	Prob[Insulin--mTORC1_S6K1--AKT]	ErrProb[Insulin--mTORC1_S6K1--AKT]	Prob[mTORC1_S6K1]	ErrProb[mTORC1_S6K1]	Prob[p21--Senescence]	ErrProb[p21--Senescence]	Prob[p21--mTORC1_S6K1--AKT]	ErrProb[p21--mTORC1_S6K1--AKT]	Prob[Insulin--p21--AKT]	ErrProb[Insulin--p21--AKT]	Prob[mTORC1_S6K1--Senescence]	ErrProb[mTORC1_S6K1--Senescence]	Prob[Insulin--p21--mTORC1_S6K1]	ErrProb[Insulin--p21--mTORC1_S6K1]	Prob[Senescence--AKT]	ErrProb[Senescence--AKT]	Prob[Insulin]	ErrProb[Insulin]	Prob[Insulin--mTORC1_S6K1--Senescence--AKT]	ErrProb[Insulin--mTORC1_S6K1--Senescence--AKT]	Prob[Insulin--mTORC1_S6K1--Senescence]	ErrProb[Insulin--mTORC1_S6K1--Senescence]	
331.5000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
331.6000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
331.7000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
331.8000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
331.9000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332.0000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332.1000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332.2000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332.3000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332.4000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332.5000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332.6000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332.7000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332.8000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332.9000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333.0000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333.1000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333.2000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333.3000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333.4000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333.5000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333.6000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333.7000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333.8000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333.9000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334.0000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334.1000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334.2000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334.3000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334.4000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334.5000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334.6000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334.7000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334.8000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334.9000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
335.0000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
335.1000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
335.2000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
335.3000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
335.4000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
335.5000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
335.6000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
335.7000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
335.8000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
335.9000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336.0000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336.1000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336.2000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336.3000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336.4000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336.5000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336.6000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336.7000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336.8000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336.9000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
337.0000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
337.1000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
337.2000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
337.3000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
337.4000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
337.5000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
337.6000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
337.7000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
337.8000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
337.9000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338.0000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338.1000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338.2000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338.3000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338.4000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338.5000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338.6000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338.7000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338.8000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338.9000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339.0000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339.1000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339.2000	0.0000	0.0000	0.6148	0	0	0	0	0	0	0.152000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848000	0.005078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
