,Proliferation_0.5,Proliferation_1,Proliferation_3,Proliferation_6,Proliferation_24,Quiescence_1,Quiescence_6,Quiescence_24,Quiescence_96,Senescence_1,Senescence_6,Senescence_24,Senescence_96
SMC1 (Phospho-Ser957),1.42822265625,1.4229109454688114,1.5813202247191012,0.9171524663677131,1.4256453595574679,1.4143794252394837,0.7146805896805898,1.564458395802099,1.5441190785204413,1.3458238358840768,1.6474137931034483,1.130228928199792,1.4662741935483872
BCR (Phospho-Tyr177),0.9698203125,1.0626849744998037,0.8733033707865169,0.9582780269058296,1.2328506453595576,1.154698875468555,0.9704963144963145,0.7830404797601199,1.216617780661908,1.143559752523608,1.0066034482758621,1.086967741935484,1.131654193548387
MSK1 (Phospho-Ser376),0.8129377693965517,1.1490915977868263,1.098411468423092,1.1040668006803773,1.2514253014857046,1.00371971448678,0.8400124262193228,0.9113374347309104,1.3910805791134284,0.911732671599726,1.0163495838287753,0.9562596433313001,0.9873637374860957
Paxillin (Phospho-Tyr31),1.0462032128631678,1.1253544860012727,1.1410759980202818,0.8850933634808629,0.9253465851847543,0.8275371047755407,1.0896472002376407,0.8943232226435985,1.1954408309700428,1.0968893939953437,1.1004710273729115,1.6780786181217435,1.1517126704356502
Ezrin (Phospho-Thr566),0.8444522471910112,0.9031080705806639,0.6912006059840929,1.0822794376983926,0.7720834513097105,0.9928447416572683,0.9602247804494995,0.7615433856105654,1.084368096012366,0.9579282816050111,0.9155446855224072,1.0117815789576245,1.1214208046393621
Rac1/cdc42 (Phospho-Ser71),1.0719378680078508,1.2918764733307642,1.0921149838462472,1.2254166354950997,0.9216527043337016,1.1084929856262868,0.7566795986815614,1.90044330141112,1.1571255808681133,1.2053880855091585,1.2248950966126357,0.90405092013451,1.0889233593972585
Raf1 (Phospho-Ser338),1.0214422590970351,1.1291569338010043,1.1438868530240167,0.6200669623971089,0.9659270696484693,0.7731953554841817,1.1525173789324734,1.329382478572035,1.0525772636874227,1.1453463010635097,1.1146482015057162,1.1325242405288742,1.257386314233545
MEK1 (Phospho-Ser217),1.1658282612645352,1.2587015427846762,1.0259341520773453,1.3374700177286476,1.0459220136933436,1.1615799618376066,1.159409938479706,0.8022732819636694,1.2212697885697903,1.1008648042831288,0.9618709903769045,1.0782736006582292,1.3941110277569393
p21Cip1 (Phospho-Thr145),1.3652530950479231,1.425403935891667,1.0928132964784436,0.90903881144429,1.2303068624312963,1.043095728217609,1.2215148636873876,1.2819668440540113,1.3062448557324504,1.3303988772636526,1.3681902060152031,1.1824743261977506,1.1792847572915592
p27Kip1 (Phospho-Ser10),1.369700362042683,1.213560554593384,1.1068100849547822,1.433227605818659,1.2479275038601647,1.0756188986296362,1.1864924791754061,1.374419497568289,1.3462749877336542,1.3102111809135024,1.3017767031118586,1.155122966422172,1.3900078678206138
p27Kip1 (Phospho-Thr187),2.016504736189802,1.4641302427103002,1.1738071744596876,1.2279119399382614,1.3985053914902732,1.1374863872819754,1.2333038678647745,1.2895039732258518,1.122739547734906,1.4883175608797645,1.4881679202891471,1.5336361733675676,1.7791099332906883
